PHOG352;59.13461538461539
PHOG464;73.3173076923077
PHOG472;80.04807692307692
PHOG167;83.89423076923077
PHOG436;86.77884615384616
PHOG308;89.1826923076923
PHOG11;90.38461538461539
PHOG547;91.58653846153847
PHOG65;92.0673076923077
PHOG291;92.3076923076923
PHOG153;93.02884615384616
PHOG76;93.75
PHOG487;94.23076923076923
PHOG24;94.47115384615384
PHOG125;94.71153846153847
PHOG116;94.95192307692308
PHOG420;95.4326923076923
PHOG395;96.39423076923077
PHOG71;97.11538461538461
PHOG458;97.35576923076923
PHOG267;97.35576923076923
PHOG94;97.35576923076923
PHOG0;97.59615384615384
PHOG211;97.59615384615384
PHOG106;97.83653846153847
PHOG177;98.07692307692308
PHOG25;98.07692307692308
PHOG213;98.07692307692308
PHOG108;98.07692307692308
PHOG26;98.07692307692308
PHOG85;98.07692307692308
PHOG228;98.07692307692308
PHOG263;98.07692307692308
PHOG575;98.07692307692308
PHOG124;98.07692307692308
PHOG540;98.07692307692308
PHOG297;98.3173076923077
PHOG347;98.5576923076923
PHOG462;98.79807692307692
PHOG424;99.03846153846153
PHOG27;99.03846153846153
PHOG87;99.03846153846153
PHOG278;99.03846153846153
PHOG290;99.03846153846153
PHOG149;99.03846153846153
PHOG3;99.03846153846153
PHOG2;99.03846153846153
PHOG63;99.03846153846153
PHOG41;99.03846153846153
PHOG92;99.03846153846153
PHOG93;99.03846153846153
PHOG42;99.03846153846153
PHOG182;99.03846153846153
PHOG325;99.03846153846153
PHOG54;99.03846153846153
PHOG146;99.03846153846153
PHOG232;99.03846153846153
PHOG186;99.03846153846153
PHOG586;99.03846153846153
PHOG185;99.03846153846153
PHOG485;99.03846153846153
PHOG257;99.03846153846153
PHOG147;99.03846153846153
PHOG148;99.03846153846153
PHOG403;99.03846153846153
PHOG174;99.03846153846153
PHOG33;99.03846153846153
PHOG536;99.03846153846153
PHOG110;99.27884615384616
PHOG227;99.27884615384616
PHOG350;99.27884615384616
PHOG229;99.27884615384616
PHOG230;99.27884615384616
PHOG231;99.27884615384616
PHOG437;99.27884615384616
PHOG178;99.27884615384616
PHOG1;99.27884615384616
PHOG154;99.27884615384616
PHOG129;99.27884615384616
PHOG128;99.27884615384616
PHOG406;99.27884615384616
PHOG527;99.27884615384616
PHOG564;99.27884615384616
PHOG187;99.27884615384616
PHOG612;99.27884615384616
PHOG602;99.27884615384616
PHOG21;99.27884615384616
PHOG4;99.27884615384616
PHOG117;99.27884615384616
PHOG214;99.27884615384616
PHOG118;99.27884615384616
PHOG5;99.27884615384616
PHOG119;99.27884615384616
PHOG6;99.27884615384616
PHOG205;99.27884615384616
PHOG7;99.27884615384616
PHOG90;99.27884615384616
PHOG8;99.27884615384616
PHOG107;99.27884615384616
PHOG9;99.27884615384616
PHOG66;99.27884615384616
PHOG12;99.27884615384616
PHOG10;99.27884615384616
PHOG69;99.27884615384616
PHOG162;99.27884615384616
PHOG176;99.27884615384616
PHOG163;99.27884615384616
PHOG455;99.27884615384616
PHOG274;99.27884615384616
PHOG238;99.27884615384616
PHOG508;99.27884615384616
PHOG164;99.27884615384616
PHOG499;99.27884615384616
PHOG165;99.27884615384616
PHOG266;99.27884615384616
