@attribute 'Gabor Features51' numeric
@attribute 'Gabor Features52' numeric
@attribute 'Gabor Features53' numeric
@attribute 'Gabor Features54' numeric
@attribute 'Gabor Features55' numeric
@attribute 'Gabor Features56' numeric
@attribute 'Gabor Features57' numeric
@attribute 'Gabor Features58' numeric
@attribute 'Gabor Features59' numeric
@attribute class {K1,K2,K3,K4,K5,K6,K7,K8}

@data

4.164569,0.043139,4.165969,0.043153,4.165969,0.043153,4.164569,0.043139,4.165969,0.043153,4.165969,0.043153,4.303875,0.044582,4.305322,0.044597,4.305322,0.044597,4.303875,0.044582,4.305322,0.044597,4.305322,0.044597,4.299896,0.044541,4.301341,0.044556,4.301341,0.044556,4.299896,0.044541,4.301341,0.044556,4.301341,0.044556,4.28862,0.044424,4.290062,0.044439,4.290062,0.044439,4.28862,0.044424,4.290062,0.044439,4.290062,0.044439,4.256567,0.044092,4.257997,0.044107,4.257997,0.044107,4.256567,0.044092,4.257997,0.044107,4.257997,0.044107,K1
4.180851,0.041142,4.182256,0.041156,4.182256,0.041156,4.180851,0.041142,4.182256,0.041156,4.182256,0.041156,4.320702,0.042518,4.322154,0.042532,4.322154,0.042532,4.320702,0.042518,4.322154,0.042532,4.322154,0.042532,4.316707,0.042479,4.318158,0.042493,4.318158,0.042493,4.316707,0.042479,4.318158,0.042493,4.318158,0.042493,4.305387,0.042367,4.306834,0.042382,4.306834,0.042382,4.305387,0.042367,4.306834,0.042382,4.306834,0.042382,4.273208,0.042051,4.274644,0.042065,4.274644,0.042065,4.273208,0.042051,4.274644,0.042065,4.274644,0.042065,K1
8.221653,0.085292,8.224417,0.08532,8.224417,0.08532,8.221653,0.085292,8.224417,0.08532,8.224417,0.08532,8.49667,0.088145,8.499526,0.088174,8.499526,0.088174,8.49667,0.088145,8.499526,0.088174,8.499526,0.088174,8.488813,0.088063,8.491667,0.088093,8.491667,0.088093,8.488813,0.088063,8.491667,0.088093,8.491667,0.088093,8.466553,0.087832,8.469399,0.087862,8.469399,0.087862,8.466553,0.087832,8.469399,0.087862,8.469399,0.087862,8.403273,0.087176,8.406098,0.087205,8.406098,0.087205,8.403273,0.087176,8.406098,0.087205,8.406098,0.087205,K1
8.944031,0.087134,8.947038,0.087163,8.947038,0.087163,8.944031,0.087134,8.947038,0.087163,8.947038,0.087163,9.243211,0.090048,9.246318,0.090079,9.246318,0.090079,9.243211,0.090048,9.246318,0.090079,9.246318,0.090079,9.234665,0.089965,9.237769,0.089995,9.237769,0.089995,9.234665,0.089965,9.237769,0.089995,9.237769,0.089995,9.210449,0.089729,9.213545,0.089759,9.213545,0.089759,9.210449,0.089729,9.213545,0.089759,9.213545,0.089759,9.141609,0.089058,9.144682,0.089088,9.144682,0.089088,9.141609,0.089058,9.144682,0.089088,9.144682,0.089088,K1
9.873338,0.09455,9.876657,0.094581,9.876657,0.094581,9.873338,0.09455,9.876657,0.094581,9.876657,0.094581,10.203604,0.097712,10.207033,0.097745,10.207033,0.097745,10.203604,0.097712,10.207033,0.097745,10.207033,0.097745,10.194169,0.097622,10.197596,0.097655,10.197596,0.097655,10.194169,0.097622,10.197596,0.097655,10.197596,0.097655,10.167437,0.097366,10.170855,0.097399,10.170855,0.097399,10.167437,0.097366,10.170855,0.097399,10.170855,0.097399,10.091444,0.096638,10.094837,0.096671,10.094837,0.096671,10.091444,0.096638,10.094837,0.096671,10.094837,0.096671,K1
2.5607,0.025307,2.561561,0.025315,2.561561,0.025315,2.5607,0.025307,2.561561,0.025315,2.561561,0.025315,2.646356,0.026153,2.647245,0.026162,2.647245,0.026162,2.646356,0.026153,2.647245,0.026162,2.647245,0.026162,2.643909,0.026129,2.644798,0.026138,2.644798,0.026138,2.643909,0.026129,2.644798,0.026138,2.644798,0.026138,2.636976,0.026061,2.637862,0.026069,2.637862,0.026069,2.636976,0.026061,2.637862,0.026069,2.637862,0.026069,2.617267,0.025866,2.618147,0.025874,2.618147,0.025874,2.617267,0.025866,2.618147,0.025874,2.618147,0.025874,K1
11.387012,0.099683,11.390839,0.099717,11.390839,0.099717,11.387012,0.099683,11.390839,0.099717,11.390839,0.099717,11.76791,0.103018,11.771866,0.103052,11.771866,0.103052,11.76791,0.103018,11.771866,0.103052,11.771866,0.103052,11.757029,0.102922,11.760981,0.102957,11.760981,0.102957,11.757029,0.102922,11.760981,0.102957,11.760981,0.102957,11.726199,0.102653,11.730141,0.102687,11.730141,0.102687,11.726199,0.102653,11.730141,0.102687,11.730141,0.102687,11.638556,0.101885,11.642468,0.10192,11.642468,0.10192,11.638556,0.101885,11.642468,0.10192,11.642468,0.10192,K1
11.952599,0.095227,11.956616,0.095259,11.956616,0.095259,11.952599,0.095227,11.956616,0.095259,11.956616,0.095259,12.352416,0.098413,12.356568,0.098446,12.356568,0.098446,12.352416,0.098413,12.356568,0.098446,12.356568,0.098446,12.340995,0.098322,12.345143,0.098355,12.345143,0.098355,12.340995,0.098322,12.345143,0.098355,12.345143,0.098355,12.308633,0.098064,12.312771,0.098097,12.312771,0.098097,12.308633,0.098064,12.312771,0.098097,12.312771,0.098097,12.216637,0.097331,12.220743,0.097364,12.220743,0.097364,12.216637,0.097331,12.220743,0.097364,12.220743,0.097364,K1
3.358855,0.028909,3.359984,0.028918,3.359984,0.028918,3.358855,0.028909,3.359984,0.028918,3.359984,0.028918,3.471209,0.029876,3.472376,0.029886,3.472376,0.029886,3.471209,0.029876,3.472376,0.029886,3.472376,0.029886,3.468,0.029848,3.469165,0.029858,3.469165,0.029858,3.468,0.029848,3.469165,0.029858,3.469165,0.029858,3.458905,0.02977,3.460068,0.02978,3.460068,0.02978,3.458905,0.02977,3.460068,0.02978,3.460068,0.02978,3.433053,0.029547,3.434207,0.029557,3.434207,0.029557,3.433053,0.029547,3.434207,0.029557,3.434207,0.029557,K1
2.911447,0.024075,2.912426,0.024083,2.912426,0.024083,2.911447,0.024075,2.912426,0.024083,2.912426,0.024083,3.008836,0.02488,3.009847,0.024889,3.009847,0.024889,3.008836,0.02488,3.009847,0.024889,3.009847,0.024889,3.006054,0.024857,3.007064,0.024866,3.007064,0.024866,3.006054,0.024857,3.007064,0.024866,3.007064,0.024866,2.998171,0.024792,2.999179,0.024801,2.999179,0.024801,2.998171,0.024792,2.999179,0.024801,2.999179,0.024801,2.975762,0.024607,2.976762,0.024615,2.976762,0.024615,2.975762,0.024607,2.976762,0.024615,2.976762,0.024615,K1
7.298329,0.079092,7.300782,0.079119,7.300782,0.079119,7.298329,0.079092,7.300782,0.079119,7.300782,0.079119,7.54246,0.081738,7.544995,0.081765,7.544995,0.081765,7.54246,0.081738,7.544995,0.081765,7.544995,0.081765,7.535486,0.081662,7.538019,0.081689,7.538019,0.081689,7.535486,0.081662,7.538019,0.081689,7.538019,0.081689,7.515726,0.081448,7.518252,0.081475,7.518252,0.081475,7.515726,0.081448,7.518252,0.081475,7.518252,0.081475,7.459552,0.080839,7.462059,0.080866,7.462059,0.080866,7.459552,0.080839,7.462059,0.080866,7.462059,0.080866,K1
7.49303,0.058778,7.495549,0.058798,7.495549,0.058798,7.49303,0.058778,7.495549,0.058798,7.495549,0.058798,7.743674,0.060744,7.746277,0.060765,7.746277,0.060765,7.743674,0.060744,7.746277,0.060765,7.746277,0.060765,7.736514,0.060688,7.739114,0.060709,7.739114,0.060709,7.736514,0.060688,7.739114,0.060709,7.739114,0.060709,7.716226,0.060529,7.71882,0.060549,7.71882,0.060549,7.716226,0.060529,7.71882,0.060549,7.71882,0.060549,7.658554,0.060077,7.661129,0.060097,7.661129,0.060097,7.658554,0.060077,7.661129,0.060097,7.661129,0.060097,K1
