@attribute 'Gabor Features51' numeric
@attribute 'Gabor Features52' numeric
@attribute 'Gabor Features53' numeric
@attribute 'Gabor Features54' numeric
@attribute 'Gabor Features55' numeric
@attribute 'Gabor Features56' numeric
@attribute 'Gabor Features57' numeric
@attribute 'Gabor Features58' numeric
@attribute 'Gabor Features59' numeric
@attribute class {K1,K2,K3,K4,K5,K6,K7,K8}

@data

14.396083,0.091742,14.400922,0.091773,14.400922,0.091773,14.396083,0.091742,14.400922,0.091773,14.400922,0.091773,14.877636,0.094811,14.882637,0.094843,14.882637,0.094843,14.877636,0.094811,14.882637,0.094843,14.882637,0.094843,14.86388,0.094723,14.868876,0.094755,14.868876,0.094755,14.86388,0.094723,14.868876,0.094755,14.868876,0.094755,14.824902,0.094475,14.829886,0.094506,14.829886,0.094506,14.824902,0.094475,14.829886,0.094506,14.829886,0.094506,14.714099,0.093769,14.719045,0.0938,14.719045,0.0938,14.714099,0.093769,14.719045,0.0938,14.719045,0.0938,K1
14.317523,0.094431,14.322336,0.094463,14.322336,0.094463,14.317523,0.094431,14.322336,0.094463,14.322336,0.094463,14.796448,0.09759,14.801422,0.097622,14.801422,0.097622,14.796448,0.09759,14.801422,0.097622,14.801422,0.097622,14.782767,0.097499,14.787736,0.097532,14.787736,0.097532,14.782767,0.097499,14.787736,0.097532,14.787736,0.097532,14.744003,0.097244,14.748959,0.097276,14.748959,0.097276,14.744003,0.097244,14.748959,0.097276,14.748959,0.097276,14.633804,0.096517,14.638723,0.096549,14.638723,0.096549,14.633804,0.096517,14.638723,0.096549,14.638723,0.096549,K1
14.288137,0.094187,14.29294,0.094218,14.29294,0.094218,14.288137,0.094187,14.29294,0.094218,14.29294,0.094218,14.766079,0.097337,14.771043,0.09737,14.771043,0.09737,14.766079,0.097337,14.771043,0.09737,14.771043,0.09737,14.752426,0.097247,14.757385,0.09728,14.757385,0.09728,14.752426,0.097247,14.757385,0.09728,14.757385,0.09728,14.713741,0.096992,14.718687,0.097025,14.718687,0.097025,14.713741,0.096992,14.718687,0.097025,14.718687,0.097025,14.603769,0.096267,14.608678,0.0963,14.608678,0.0963,14.603769,0.096267,14.608678,0.0963,14.608678,0.0963,K1
13.369327,0.100682,13.373821,0.100716,13.373821,0.100716,13.369327,0.100682,13.373821,0.100716,13.373821,0.100716,13.816534,0.10405,13.821179,0.104085,13.821179,0.104085,13.816534,0.10405,13.821179,0.104085,13.821179,0.104085,13.803759,0.103954,13.808399,0.103989,13.808399,0.103989,13.803759,0.103954,13.808399,0.103989,13.808399,0.103989,13.767562,0.103682,13.77219,0.103716,13.77219,0.103716,13.767562,0.103682,13.77219,0.103716,13.77219,0.103716,13.664661,0.102907,13.669255,0.102941,13.669255,0.102941,13.664661,0.102907,13.669255,0.102941,13.669255,0.102941,K1
12.620412,0.112486,12.624654,0.112523,12.624654,0.112523,12.620412,0.112486,12.624654,0.112523,12.624654,0.112523,13.042568,0.116248,13.046952,0.116287,13.046952,0.116287,13.042568,0.116248,13.046952,0.116287,13.046952,0.116287,13.030509,0.116141,13.034889,0.11618,13.034889,0.11618,13.030509,0.116141,13.034889,0.11618,13.034889,0.11618,12.996339,0.115836,13.000708,0.115875,13.000708,0.115875,12.996339,0.115836,13.000708,0.115875,13.000708,0.115875,12.899202,0.11497,12.903538,0.115009,12.903538,0.115009,12.899202,0.11497,12.903538,0.115009,12.903538,0.115009,K1
13.026337,0.111675,13.030716,0.111712,13.030716,0.111712,13.026337,0.111675,13.030716,0.111712,13.030716,0.111712,13.462072,0.11541,13.466597,0.115449,13.466597,0.115449,13.462072,0.11541,13.466597,0.115449,13.466597,0.115449,13.449624,0.115304,13.454145,0.115342,13.454145,0.115342,13.449624,0.115304,13.454145,0.115342,13.454145,0.115342,13.414356,0.115001,13.418865,0.11504,13.418865,0.11504,13.414356,0.115001,13.418865,0.11504,13.418865,0.11504,13.314095,0.114142,13.31857,0.11418,13.31857,0.11418,13.314095,0.114142,13.31857,0.11418,13.31857,0.11418,K1
12.715385,0.119836,12.719659,0.119876,12.719659,0.119876,12.715385,0.119836,12.719659,0.119876,12.719659,0.119876,13.140718,0.123845,13.145135,0.123886,13.145135,0.123886,13.140718,0.123845,13.145135,0.123886,13.145135,0.123886,13.128568,0.12373,13.132981,0.123772,13.132981,0.123772,13.128568,0.12373,13.132981,0.123772,13.132981,0.123772,13.094141,0.123406,13.098542,0.123447,13.098542,0.123447,13.094141,0.123406,13.098542,0.123447,13.098542,0.123447,12.996273,0.122483,13.000642,0.122524,13.000642,0.122524,12.996273,0.122483,13.000642,0.122524,13.000642,0.122524,K1
9.953147,0.077197,9.956493,0.077223,9.956493,0.077223,9.953147,0.077197,9.956493,0.077223,9.956493,0.077223,10.286082,0.079779,10.28954,0.079806,10.28954,0.079806,10.286082,0.079779,10.28954,0.079806,10.28954,0.079806,10.276571,0.079705,10.280026,0.079732,10.280026,0.079732,10.276571,0.079705,10.280026,0.079732,10.280026,0.079732,10.249623,0.079496,10.253069,0.079523,10.253069,0.079523,10.249623,0.079496,10.253069,0.079523,10.253069,0.079523,10.173016,0.078902,10.176436,0.078928,10.176436,0.078928,10.173016,0.078902,10.176436,0.078928,10.176436,0.078928,K1
12.776063,0.085614,12.780358,0.085642,12.780358,0.085642,12.776063,0.085614,12.780358,0.085642,12.780358,0.085642,13.203426,0.088477,13.207864,0.088507,13.207864,0.088507,13.203426,0.088477,13.207864,0.088507,13.207864,0.088507,13.191218,0.088396,13.195652,0.088425,13.195652,0.088425,13.191218,0.088396,13.195652,0.088425,13.195652,0.088425,13.156627,0.088164,13.161049,0.088193,13.161049,0.088193,13.156627,0.088164,13.161049,0.088193,13.161049,0.088193,13.058292,0.087505,13.062682,0.087534,13.062682,0.087534,13.058292,0.087505,13.062682,0.087534,13.062682,0.087534,K1
12.835208,0.096087,12.839522,0.09612,12.839522,0.09612,12.835208,0.096087,12.839522,0.09612,12.839522,0.09612,13.264549,0.099301,13.269008,0.099335,13.269008,0.099335,13.264549,0.099301,13.269008,0.099335,13.269008,0.099335,13.252284,0.09921,13.256739,0.099243,13.256739,0.099243,13.252284,0.09921,13.256739,0.099243,13.256739,0.099243,13.217533,0.098949,13.221976,0.098983,13.221976,0.098983,13.217533,0.098949,13.221976,0.098983,13.221976,0.098983,13.118743,0.09821,13.123153,0.098243,13.123153,0.098243,13.118743,0.09821,13.123153,0.098243,13.123153,0.098243,K1
