@attribute 'RGB Color Histogram55' numeric
@attribute 'RGB Color Histogram56' numeric
@attribute 'RGB Color Histogram57' numeric
@attribute 'RGB Color Histogram58' numeric
@attribute 'RGB Color Histogram59' numeric
@attribute 'RGB Color Histogram60' numeric
@attribute 'RGB Color Histogram61' numeric
@attribute 'RGB Color Histogram62' numeric
@attribute 'RGB Color Histogram63' numeric
@attribute class {K1,K2,K3,K4,K5,K6}

@data

74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,9,0,0,0,255,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,K2
77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,12,0,0,3,244,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,34,0,0,1,196,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
71,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,255,21,0,0,3,113,28,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,18,0,0,3,211,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,10,0,0,9,150,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,K2
255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,3,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,K2
255,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,142,2,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,235,4,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,7,0,0,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
234,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,158,31,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,4,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3,0,0,0,255,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
87,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,16,0,0,4,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,8,0,0,9,255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
103,38,0,0,0,60,0,0,0,0,0,0,0,0,0,0,195,18,0,0,0,255,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
21,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,174,15,0,0,1,255,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
24,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,255,22,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,3,0,0,0,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,118,12,0,0,17,144,0,0,0,0,0,0,0,0,0,0,118,1,0,0,182,90,0,0,0,1,14,0,0,0,0,0,8,0,0,0,57,14,1,0,0,0,32,4,0,0,0,136,K2
236,26,0,0,2,7,0,0,0,0,0,0,0,0,0,0,16,17,0,0,6,186,2,0,0,0,0,0,0,0,0,0,27,4,0,0,183,122,6,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,70,0,0,0,255,K2
255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
105,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,0,1,255,10,0,0,0,0,0,0,0,0,0,153,2,0,0,35,185,133,0,0,0,71,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,0,0,99,K2
53,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,119,25,0,0,15,130,5,0,0,0,0,0,0,0,0,0,170,3,0,0,77,67,12,0,0,0,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37,0,0,1,255,K2
102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,24,0,0,13,178,3,0,0,0,0,0,0,0,0,0,255,1,0,0,15,75,34,0,0,0,135,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,89,0,0,0,81,K2
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,8,0,0,2,59,0,0,0,0,0,0,0,0,0,0,155,1,0,0,8,24,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,0,0,0,255,K2
51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,98,17,0,0,4,97,0,0,0,0,0,0,0,0,0,0,141,1,0,0,9,86,29,0,0,1,255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,56,0,0,0,116,K2
81,4,0,0,0,34,0,0,0,0,0,0,0,0,0,0,120,3,0,0,20,118,7,0,0,0,0,0,0,0,0,0,255,0,0,0,0,27,1,0,0,2,19,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,K2
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,4,0,0,12,255,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,9,1,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,1,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,15,0,0,0,255,5,0,0,0,0,0,0,0,0,0,67,11,0,0,5,95,12,0,0,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,21,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,41,10,0,0,34,44,4,0,0,0,0,0,0,0,0,0,255,1,0,0,13,135,5,0,0,10,133,K2
5,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,123,0,0,0,255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,K2
46,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,163,17,0,0,1,193,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,0,0,0,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,255,K2
255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,229,5,0,0,8,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,0,0,9,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,73,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,0,0,0,255,K2
1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,4,0,0,4,255,14,0,0,0,0,0,0,0,0,0,90,1,0,0,98,36,12,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,51,0,0,0,189,K2
1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,4,0,0,5,255,13,0,0,0,0,0,0,0,0,0,94,0,0,0,75,33,12,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,48,0,0,0,177,K2
15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,137,42,0,0,0,2,0,0,0,0,0,7,0,0,0,52,26,10,0,0,3,38,3,0,0,0,0,1,0,0,0,90,17,0,0,0,0,4,6,0,0,0,255,K2
112,48,0,0,0,4,0,0,0,0,0,0,0,0,0,0,198,43,0,0,0,255,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,234,13,0,0,2,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
169,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,255,4,0,0,1,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
176,21,0,0,1,24,0,0,0,0,0,0,0,0,0,0,255,4,0,0,1,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2,0,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,0,26,77,0,0,0,0,0,0,0,0,1,156,0,0,0,0,9,17,0,0,0,255,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,77,0,0,0,244,56,0,0,0,0,0,0,0,0,2,232,3,0,0,0,85,67,0,0,0,255,K2
3,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,22,10,0,0,0,45,11,0,0,0,0,0,0,0,0,0,32,7,0,0,15,255,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,9,1,0,0,0,250,K2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,9,0,0,3,184,26,0,0,0,1,0,0,0,0,0,255,6,0,0,6,67,10,0,0,0,41,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,18,3,0,0,1,254,K2
115,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,169,13,0,0,13,123,8,0,0,0,0,0,0,0,0,0,255,3,0,0,3,38,13,0,0,0,106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,0,0,0,114,K2
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,8,0,0,69,168,15,0,0,0,0,0,0,0,0,0,255,2,0,0,13,114,18,0,0,0,18,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,100,K2
175,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,3,0,0,0,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,35,0,0,6,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
5,7,0,0,1,29,2,0,0,0,0,0,0,0,0,0,8,0,0,0,26,255,35,0,0,0,2,0,0,0,0,0,49,4,0,0,160,87,21,0,0,0,177,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,24,0,0,0,56,K2
255,73,0,0,0,8,0,0,0,0,0,0,0,0,0,0,196,22,0,0,1,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,3,255,7,0,0,0,0,0,0,0,0,0,4,1,0,0,29,112,14,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,1,K2
123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,8,0,0,112,255,2,0,0,0,0,0,0,0,0,0,9,0,0,0,8,24,4,0,0,0,23,30,0,0,0,0,5,0,0,0,156,145,0,0,0,0,5,22,0,0,0,80,K2
255,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,2,0,0,1,20,0,0,0,0,0,0,0,0,0,0,135,2,0,0,42,45,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,1,0,0,0,102,K2
47,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,255,11,0,0,9,132,15,0,0,0,0,0,0,0,0,0,45,0,0,0,5,17,16,0,0,0,83,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27,0,0,0,107,K2
201,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,82,0,0,1,254,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,0,0,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,176,K2
165,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,255,8,0,0,26,254,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,K2
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,1,0,0,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,3,53,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,22,0,0,1,15,K2
69,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,34,0,0,12,252,23,0,0,0,0,0,0,0,0,0,255,0,0,0,3,134,34,0,0,0,176,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,0,0,0,78,K2
46,71,0,0,0,13,0,0,0,0,0,0,0,0,0,0,49,164,0,0,6,254,131,0,0,0,0,0,0,0,0,0,28,6,0,0,75,255,14,0,0,0,19,1,0,0,0,2,0,0,0,0,5,44,0,0,0,4,14,3,0,0,0,109,K2
255,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,10,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,63,10,0,0,24,96,3,0,0,0,0,0,0,0,0,0,4,0,0,0,25,82,18,0,0,6,35,0,0,0,0,0,0,0,0,0,13,202,0,0,0,0,31,5,0,0,1,49,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,149,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,49,0,0,13,233,11,0,0,0,0,0,0,0,0,7,255,2,0,0,0,48,27,0,0,0,156,K2
255,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,6,0,0,6,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,10,0,0,90,43,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,11,2,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,10,K2
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,8,0,0,8,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,K2
182,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,255,8,0,0,7,219,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3,0,0,2,25,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,4,1,0,0,0,12,1,0,0,0,0,0,0,0,0,4,111,0,0,0,25,5,7,0,0,1,40,K2
255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,23,0,0,93,231,0,0,0,0,0,0,0,0,0,0,1,0,0,0,215,12,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,67,K2
82,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,35,6,0,0,10,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,73,2,0,0,20,23,0,0,0,0,0,0,0,0,0,255,17,0,0,0,17,62,1,0,0,28,217,K2
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,8,26,0,0,0,0,0,0,0,0,0,0,12,0,0,0,17,20,0,0,0,4,11,0,0,0,0,0,1,0,0,0,199,34,0,0,0,4,23,0,0,0,11,255,K2
80,17,0,0,1,4,0,0,0,0,0,0,0,0,0,0,50,11,0,0,18,115,5,0,0,0,0,0,0,0,0,0,1,0,0,0,14,115,5,0,0,35,50,1,0,0,0,1,0,0,0,0,255,20,0,0,0,21,110,9,0,0,38,222,K2
47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0,0,23,106,0,0,0,0,0,0,0,0,0,0,20,0,0,0,9,71,1,0,0,19,34,0,0,0,0,0,6,0,0,0,154,23,0,0,0,7,64,1,0,0,19,255,K2
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,7,0,0,48,255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,16,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,K2
142,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,12,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,K2
255,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,214,5,0,0,3,89,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,2,0,0,8,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,25,0,0,6,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
65,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,195,103,0,0,9,255,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,4,0,0,1,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,255,K2
255,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,210,17,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,255,5,0,0,0,58,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,42,0,0,0,0,142,K2
255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2,0,0,1,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,14,K2
255,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,77,3,0,0,17,208,0,0,0,0,0,0,0,0,0,0,78,0,0,0,22,132,2,0,0,25,45,0,0,0,0,0,251,0,0,0,41,5,0,0,0,1,27,1,0,0,0,70,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,11,0,0,11,69,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,20,0,0,0,88,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,184,K2
179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,4,0,0,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,9,0,0,46,237,0,0,0,0,0,0,0,0,0,0,255,1,0,0,26,130,5,0,0,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,0,0,0,219,K2
244,28,0,0,2,6,0,0,0,0,0,0,0,0,0,0,13,13,0,0,4,183,3,0,0,0,0,0,0,0,0,0,23,3,0,0,156,111,5,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,255,K2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,10,0,0,1,255,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,85,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
141,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,223,17,0,0,1,255,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,54,0,0,0,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,K2
100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,15,0,0,1,237,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,52,0,0,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,K2
255,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,45,8,0,0,1,76,10,0,0,3,51,1,0,0,0,0,0,0,0,0,0,22,10,0,0,0,90,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,K3
255,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,148,10,0,0,0,24,0,0,0,2,27,1,0,0,0,4,49,5,0,0,0,21,12,0,0,0,187,50,0,0,0,19,0,0,0,0,0,2,4,0,0,0,11,8,0,0,0,19,K3
219,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,159,17,0,0,2,51,2,0,0,3,19,0,0,0,0,0,35,2,0,0,0,24,6,0,0,2,255,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,K3
255,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,163,11,0,0,0,16,3,0,0,0,9,0,0,0,0,1,20,0,0,0,0,6,7,0,0,0,199,47,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,20,K3
255,2,0,0,1,14,0,0,0,0,2,0,0,0,0,2,151,20,0,0,0,177,47,0,0,2,24,0,0,0,0,7,0,0,0,0,0,11,13,0,0,0,50,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,K3
255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,205,11,0,0,0,39,6,0,0,0,55,0,0,0,0,0,3,0,0,0,0,12,11,0,0,0,235,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,K3
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2,0,0,8,11,2,0,0,0,7,0,0,0,0,0,2,0,0,0,255,9,2,0,0,0,12,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,K3
251,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,220,9,0,0,0,29,2,0,0,0,45,0,0,0,0,0,11,0,0,0,0,15,6,0,0,0,255,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,K3
