@relation dm_prak-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-D../irteera/convert-edge2/-weka.filters.unsupervised.attribute.RemoveType-Tstring

@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {K1,K2,K3,K4,K5,K6}

@data
6,15,17,17,14,13,15,16,14,14,18,15,17,17,13,15,15,16,14,15,14,32,16,16,15,15,15,31,15,16,16,16,16,K2
3,15,17,13,15,14,15,16,16,16,19,15,18,16,14,15,15,15,16,15,16,32,16,15,15,16,15,32,16,16,16,16,16,K2
3,16,15,14,15,15,15,15,16,15,17,16,17,16,16,15,15,16,16,16,16,32,16,16,15,16,16,31,15,16,16,16,16,K2
4,14,17,15,16,18,16,18,17,15,18,16,14,15,16,16,16,16,16,16,15,32,16,16,15,16,16,32,16,16,16,16,16,K2
4,16,14,16,11,16,15,14,17,15,14,16,17,14,16,15,16,16,15,16,16,31,15,16,15,16,16,32,15,15,16,16,15,K2
3,16,15,14,15,15,16,16,16,15,16,16,17,15,16,16,15,15,16,16,15,32,16,16,15,16,16,32,15,16,16,16,15,K2
6,15,16,19,13,20,16,15,15,17,16,15,12,16,16,15,17,16,13,15,17,32,16,16,15,16,16,31,15,15,15,15,15,K2
6,19,15,19,15,17,18,19,15,14,19,14,16,17,12,15,16,14,17,16,16,32,15,16,16,15,15,31,16,16,15,16,15,K2
9,18,17,20,16,20,17,16,16,16,17,16,12,16,13,17,16,15,14,16,16,32,15,16,15,15,16,32,16,15,15,16,15,K2
10,17,15,19,17,19,17,15,18,15,16,17,12,15,16,16,15,16,15,16,16,32,16,15,15,15,16,31,15,16,15,16,15,K2
6,17,16,20,14,18,17,15,16,16,16,16,14,16,14,15,16,16,16,15,17,32,15,16,16,16,15,31,16,15,16,16,16,K2
4,16,17,17,18,18,14,15,17,16,18,16,15,14,15,15,15,14,14,15,16,31,15,15,16,16,15,31,16,16,16,15,16,K2
4,18,16,16,16,16,16,16,15,15,17,16,15,15,15,15,15,15,15,15,16,32,16,16,15,16,16,32,16,15,16,15,16,K2
3,14,15,14,16,16,15,15,15,16,17,15,16,16,15,15,15,16,15,16,16,31,15,16,15,15,16,32,16,16,16,16,16,K2
4,16,17,14,16,14,15,15,16,16,18,16,16,16,15,15,15,16,16,15,14,32,16,15,15,16,16,32,16,15,16,16,15,K2
3,15,15,15,16,15,16,16,15,15,18,16,17,15,15,15,16,16,16,15,16,32,16,16,15,16,15,31,16,16,16,15,16,K2
4,15,10,15,15,18,15,11,16,15,13,16,15,16,14,16,15,16,17,15,17,31,16,16,15,15,16,31,15,15,16,16,16,K2
3,14,16,16,14,17,14,16,16,16,17,15,15,15,16,14,16,16,16,14,16,32,16,16,16,16,16,31,16,16,16,16,15,K2
4,16,15,16,17,16,16,17,15,14,16,15,14,17,15,15,15,15,16,15,14,31,15,16,15,16,16,31,16,15,16,16,16,K2
5,14,16,16,17,17,17,18,12,14,18,16,14,16,15,16,15,16,15,16,15,32,16,16,15,16,15,31,16,15,16,15,16,K2
6,14,16,18,17,19,16,16,15,16,17,16,14,16,15,15,15,16,16,15,16,31,16,16,15,16,15,33,16,16,15,15,16,K2
4,17,13,16,16,18,17,11,15,15,16,15,17,16,15,16,14,15,15,16,16,32,15,16,15,16,16,31,16,15,16,15,16,K2
4,13,14,16,17,17,15,15,15,16,18,17,16,15,16,16,16,16,16,15,16,31,16,16,15,16,15,32,16,16,16,16,16,K2
6,9,19,15,11,20,16,18,15,15,20,16,15,15,15,18,14,18,15,15,15,31,16,16,15,16,16,32,16,15,16,16,15,K2
4,16,16,13,17,16,16,15,16,14,15,15,14,16,15,15,15,16,14,15,16,32,16,16,15,15,15,31,16,15,16,16,16,K2
7,14,18,12,13,15,15,16,17,15,20,15,13,15,12,15,15,16,15,16,16,33,16,15,15,16,15,31,15,15,16,16,15,K2
6,13,18,16,14,16,16,17,18,16,19,18,16,16,13,17,15,18,15,15,17,32,16,16,15,16,15,32,16,16,16,16,16,K2
6,13,18,15,13,17,16,17,18,16,20,17,18,16,12,16,16,17,16,17,17,32,16,16,15,16,15,31,16,16,17,16,16,K2
14,16,16,7,14,10,16,16,16,16,12,15,9,16,13,15,15,15,14,16,15,32,16,15,15,16,14,29,15,16,18,15,17,K3
9,17,15,10,16,11,17,16,14,15,14,15,10,16,14,15,15,14,15,16,16,31,16,16,15,16,15,32,15,16,18,16,15,K3
7,16,15,12,17,11,15,15,15,14,14,16,12,16,14,15,16,16,17,16,16,31,16,15,15,15,16,32,15,16,18,16,15,K3
7,15,15,11,17,11,16,16,15,15,14,15,11,15,14,15,15,16,16,16,16,31,16,16,15,15,16,34,16,16,17,15,16,K3
7,16,16,11,17,11,16,16,15,15,15,16,12,15,14,15,16,16,15,16,16,31,16,15,15,15,15,33,15,16,17,15,16,K3
6,16,15,13,15,13,16,16,15,15,14,15,11,15,15,15,15,15,16,15,16,32,16,16,15,16,16,31,15,16,17,16,15,K3
5,16,16,14,15,14,15,15,16,15,15,15,11,15,15,16,16,15,17,15,16,30,16,16,16,15,16,33,15,15,16,16,15,K3
6,17,16,12,16,12,16,16,15,15,14,15,13,15,15,15,15,15,16,16,16,31,16,16,15,16,16,32,15,15,17,16,16,K3
11,15,16,9,15,9,15,16,15,16,13,15,11,15,13,15,16,16,16,16,16,32,16,16,15,15,15,29,16,16,19,16,17,K3
24,18,16,6,15,6,16,19,15,15,11,16,7,15,10,16,15,15,14,16,15,31,16,15,16,16,15,36,14,17,15,14,17,K3
7,15,16,13,17,12,15,16,15,15,14,15,11,15,14,15,15,15,16,16,16,31,16,16,15,16,16,32,16,16,18,16,15,K3
9,16,17,11,17,11,16,16,15,15,13,15,11,15,13,15,16,15,15,16,16,31,16,16,16,15,15,32,15,15,17,16,16,K3
24,21,17,5,15,7,15,16,12,20,10,17,6,18,11,18,15,13,14,19,16,32,15,15,14,15,17,34,14,15,18,16,16,K3
7,16,18,12,18,13,17,15,15,14,14,14,10,14,15,15,15,15,16,16,17,31,16,15,15,15,16,34,16,16,18,16,15,K3
12,15,15,11,16,11,16,15,15,17,11,15,8,15,13,16,16,16,15,16,14,31,15,15,15,16,15,33,15,16,18,16,16,K3
7,17,16,12,17,12,16,15,15,15,14,16,10,15,14,15,15,15,16,15,16,31,16,16,15,16,15,34,15,15,17,16,16,K3
9,17,17,11,18,11,17,16,15,15,14,15,10,15,14,15,15,15,15,15,17,31,15,16,15,16,15,34,16,15,17,16,16,K3
7,16,15,13,16,12,16,16,15,15,14,16,12,15,14,15,16,15,16,15,16,31,16,16,15,16,15,32,16,16,17,15,16,K3
11,16,15,10,17,8,16,17,15,15,13,15,11,14,12,14,15,15,16,16,16,31,16,16,15,16,15,34,15,15,18,16,17,K3
17,17,17,7,16,5,14,17,12,16,14,14,7,17,11,20,16,17,15,18,19,20,15,16,20,17,18,39,16,17,13,13,18,K3
9,15,16,9,17,11,16,16,16,15,13,15,11,15,13,15,16,16,15,15,16,30,15,16,14,15,16,36,17,15,19,16,16,K3
17,20,18,5,14,5,16,15,16,19,11,16,10,16,9,17,16,14,13,14,15,32,16,15,16,16,15,32,16,17,16,16,15,K3
16,17,16,7,17,6,15,17,15,16,11,16,8,15,12,15,15,16,14,16,17,31,15,15,15,15,15,31,16,15,16,15,17,K3
6,15,16,13,17,13,15,15,15,15,15,15,11,16,15,15,15,16,15,16,16,32,16,16,15,15,16,31,16,16,16,16,15,K3
16,14,16,8,16,6,14,18,15,16,7,15,10,15,8,16,16,18,14,15,14,32,16,16,15,16,16,31,15,15,16,15,16,K3
16,16,16,9,15,7,15,16,15,16,11,15,9,15,13,16,15,15,15,16,16,32,15,16,15,16,15,29,15,16,18,15,17,K3
15,15,16,8,16,6,15,15,16,16,11,16,9,14,11,15,16,17,15,15,17,31,16,16,16,16,15,31,15,15,17,15,16,K3
22,21,18,6,15,5,17,20,19,20,11,19,7,16,11,13,13,8,10,13,14,32,16,16,16,16,16,31,15,16,16,15,16,K3
18,16,17,7,16,7,15,15,15,18,10,14,8,15,11,14,16,16,15,15,16,31,15,15,16,16,15,31,17,16,17,16,17,K3
19,16,16,6,16,8,15,18,17,15,14,15,7,15,11,14,15,16,15,14,15,32,16,16,15,15,16,31,15,15,16,15,16,K3
17,17,16,6,17,7,15,18,16,17,11,14,10,14,10,15,16,15,14,15,16,32,15,16,16,15,16,30,16,15,16,15,16,K3
8,14,17,12,15,13,16,16,16,15,13,15,10,16,15,16,15,15,15,16,15,26,16,16,18,15,19,33,15,16,16,15,14,K3
16,16,17,8,17,7,15,17,16,18,11,16,8,14,12,17,14,15,13,16,15,31,16,15,15,16,15,31,15,16,16,16,16,K3
16,15,19,7,16,8,15,15,16,19,13,16,8,15,13,15,14,18,14,14,17,31,16,15,16,16,15,31,16,15,16,15,16,K3
18,24,17,5,17,5,16,19,10,20,7,13,6,16,9,16,13,13,7,17,19,31,16,15,16,16,16,31,15,16,16,16,15,K3
17,16,19,6,17,6,13,16,19,20,11,15,8,15,13,12,15,17,10,16,18,30,15,15,16,16,15,32,16,15,16,15,16,K3
20,13,16,5,17,6,17,16,17,19,12,14,8,16,9,16,15,15,14,16,19,31,15,15,16,16,15,31,16,15,16,15,16,K3
15,15,15,8,14,8,15,15,15,16,11,15,10,15,11,15,16,16,15,17,16,32,15,15,15,15,15,27,14,16,19,16,18,K3
23,16,14,6,14,7,22,19,15,17,9,15,6,17,9,19,15,11,16,16,21,32,16,16,15,16,16,31,16,16,15,16,16,K3
7,16,15,12,16,12,16,16,15,15,15,15,11,15,14,15,15,15,16,15,16,31,16,16,15,15,16,32,16,16,17,16,16,K3
5,16,16,15,16,15,16,16,16,15,15,15,11,15,16,14,15,15,16,15,16,28,16,16,17,15,17,33,16,16,16,16,15,K3
15,14,16,7,14,7,16,15,17,15,10,15,7,15,13,14,16,14,16,16,18,23,17,15,19,17,21,35,14,17,18,14,14,K3
6,16,16,14,16,14,16,15,16,15,15,14,11,15,15,14,16,15,16,15,16,27,16,15,17,15,17,33,15,16,16,16,15,K3
7,16,16,12,16,12,15,16,16,15,14,15,11,15,14,15,15,16,15,16,16,32,16,16,15,16,16,32,16,15,18,15,15,K3
8,16,16,12,15,11,16,16,15,15,14,15,11,16,14,14,15,15,16,15,16,31,16,15,15,15,15,33,15,16,18,16,16,K3
6,16,16,15,16,14,17,15,15,15,15,14,11,14,15,14,15,14,16,15,17,28,16,16,17,15,17,33,16,15,16,16,15,K3
12,16,15,8,16,10,16,16,14,16,12,14,11,15,13,15,15,15,15,15,16,32,16,15,15,16,15,28,16,17,19,15,17,K3
5,19,19,14,17,14,15,15,15,16,14,15,11,16,14,15,16,14,13,15,16,27,16,14,17,16,17,33,15,16,16,16,15,K3
8,16,15,12,16,11,15,15,15,15,14,15,11,15,13,15,15,16,16,15,16,32,16,15,15,15,15,31,15,17,17,16,17,K3
9,16,16,12,16,11,15,16,15,15,14,16,11,15,14,15,16,16,16,16,16,31,16,15,15,16,15,33,16,15,18,16,16,K3
18,16,17,7,17,6,16,16,14,16,12,16,8,14,13,16,15,16,15,17,16,31,16,15,15,16,16,31,15,16,17,15,16,K3
8,16,15,11,16,12,16,16,15,15,14,15,11,16,14,15,15,16,16,15,16,31,15,16,15,15,16,34,16,16,17,16,15,K3
8,16,15,11,16,11,16,16,15,14,14,15,11,15,15,15,16,16,16,15,16,30,16,16,15,16,15,36,15,15,17,15,15,K3
17,17,14,5,16,5,18,17,15,18,9,14,7,17,7,17,14,15,17,17,15,32,16,16,16,16,15,33,14,17,16,14,16,K3
12,16,16,9,15,9,15,16,15,14,13,15,11,14,13,15,16,16,16,16,16,32,15,15,15,16,15,30,16,17,20,16,15,K3
8,16,16,11,16,11,16,16,14,14,14,15,11,16,14,15,15,15,15,15,15,32,16,16,15,16,15,31,16,16,17,16,16,K3
7,17,15,12,16,12,16,16,15,15,14,15,11,15,14,15,16,15,16,15,16,31,16,16,15,15,15,33,15,16,16,16,16,K3
8,16,16,11,17,12,16,17,16,15,13,16,10,15,14,15,16,15,16,15,16,31,16,16,15,15,16,33,15,15,16,16,16,K3
6,16,17,14,16,13,16,16,16,15,14,15,12,15,15,16,15,15,15,16,16,31,16,15,15,16,15,32,15,16,17,15,16,K3
5,16,17,14,16,15,17,15,15,15,15,15,11,15,16,15,16,15,16,16,16,31,16,16,15,16,15,32,16,15,16,16,15,K3
6,16,15,13,16,13,16,16,16,15,15,15,12,15,15,15,15,16,16,16,16,31,16,15,15,16,15,32,16,16,16,15,16,K3
6,15,14,13,17,14,16,15,15,15,15,15,12,15,14,15,16,16,17,16,17,31,16,16,15,16,15,31,16,16,16,16,16,K3
20,16,18,6,15,8,15,17,16,18,9,16,9,15,12,13,16,17,14,15,16,31,16,16,15,15,15,30,16,15,17,16,17,K3
29,21,16,9,17,8,17,16,16,17,8,17,3,14,7,16,17,12,14,14,14,31,15,16,16,15,15,31,15,16,16,15,17,K3
6,16,15,13,16,13,16,16,15,15,15,15,13,15,14,16,16,15,16,16,16,31,16,16,15,16,15,32,15,16,16,16,16,K3
8,15,16,11,16,11,16,16,15,15,13,15,12,15,14,15,15,16,15,16,17,31,16,16,15,16,15,31,16,15,17,16,17,K3
20,16,16,7,13,7,21,20,17,19,10,9,19,16,4,22,11,13,9,11,21,31,15,16,15,16,16,33,13,15,16,16,16,K3
7,17,15,14,16,13,16,16,15,15,14,15,11,15,14,15,15,16,16,16,17,32,16,16,15,16,15,31,16,15,17,15,16,K3
28,24,20,11,16,10,21,17,11,25,5,16,11,16,5,14,16,8,11,11,22,31,16,15,16,16,16,33,14,17,17,13,17,K3
18,16,15,6,18,6,13,17,15,17,12,15,9,14,12,13,16,19,14,16,17,32,16,16,16,16,15,31,14,17,16,15,17,K3
17,15,18,6,18,5,14,15,14,18,8,15,12,14,12,15,16,17,13,17,14,32,16,15,16,16,15,29,15,17,18,14,18,K3
6,17,17,14,17,15,17,15,16,15,15,15,11,15,15,14,16,14,16,15,17,27,16,15,17,15,17,33,15,16,17,16,16,K3
7,16,15,12,16,12,16,16,15,15,14,15,11,15,14,15,15,15,16,16,16,31,16,15,15,16,15,33,16,15,17,15,16,K3
6,17,16,14,16,13,16,16,15,15,14,16,12,15,15,15,15,15,16,15,16,32,15,15,15,16,15,31,15,16,16,16,16,K3
6,17,15,13,16,13,16,16,15,15,15,15,11,15,15,15,15,15,16,16,16,31,16,16,15,16,16,33,15,15,16,16,16,K3
32,16,12,16,18,17,12,17,17,20,12,17,15,19,13,12,15,6,17,15,15,31,15,15,15,15,16,32,17,15,15,15,15,K3
7,16,16,10,16,12,16,15,16,16,15,15,14,15,13,17,15,15,15,15,15,31,16,16,15,16,15,32,16,15,18,16,16,K4
18,19,18,6,15,4,15,17,15,15,11,16,11,17,12,19,13,14,14,14,11,32,16,15,16,16,16,31,15,15,16,15,16,K4
12,16,15,6,16,7,16,16,16,16,13,16,14,15,11,16,16,15,15,15,15,32,16,16,15,16,15,32,15,14,19,17,18,K4
7,15,17,10,15,12,16,15,16,16,15,15,13,15,14,16,15,15,15,15,15,31,16,15,15,16,16,33,16,15,18,16,16,K4
13,15,15,7,15,8,17,16,17,16,13,15,12,16,10,16,16,14,16,14,15,32,15,15,15,16,15,30,16,16,19,15,16,K4
9,15,16,11,17,13,16,15,15,16,14,15,10,15,14,16,16,16,14,15,15,29,16,15,18,16,16,32,15,16,16,17,15,K4
12,16,16,9,19,10,16,16,15,16,15,16,10,15,10,16,16,15,15,15,16,31,16,15,15,15,16,31,15,16,18,16,16,K4
10,15,14,7,17,11,16,17,17,15,14,16,11,15,13,16,15,15,16,15,15,19,16,16,22,15,20,32,15,16,18,16,17,K4
6,16,16,13,16,13,15,16,16,16,15,15,13,15,14,16,16,15,15,15,15,32,16,16,15,16,16,31,16,16,17,15,16,K4
22,14,13,8,14,7,15,15,16,12,7,18,5,19,6,14,18,17,23,18,17,34,16,17,17,15,16,30,16,16,16,16,17,K4
7,16,15,11,16,12,16,16,15,16,15,15,13,15,15,16,15,15,15,15,15,32,15,16,15,16,15,32,16,15,17,16,16,K4
18,15,17,6,17,6,17,15,15,17,11,14,7,15,10,18,17,15,13,15,17,32,15,16,16,16,16,31,15,15,17,16,16,K4
7,15,16,10,15,11,16,16,16,16,18,16,15,15,18,16,16,15,15,15,16,32,16,16,16,16,16,31,15,16,16,16,16,K4
9,17,16,10,15,10,15,16,15,16,15,16,12,15,14,15,15,15,15,15,15,31,15,16,15,16,15,32,16,16,18,15,16,K4
8,17,16,8,17,12,16,15,15,16,15,16,13,15,12,16,16,15,16,15,15,24,16,16,18,15,17,34,16,16,18,16,17,K4
7,16,15,10,17,13,16,16,16,16,14,15,12,15,13,17,16,15,15,14,16,32,16,16,15,16,16,31,15,15,18,16,15,K4
9,16,15,9,16,11,16,16,16,16,14,15,11,15,12,17,16,15,16,15,16,32,16,16,15,15,15,31,16,15,19,16,16,K4
12,17,16,7,16,11,17,16,16,16,14,15,10,15,13,17,16,13,15,14,15,30,16,16,15,15,16,34,15,15,19,17,16,K4
15,14,15,6,16,7,16,17,17,16,11,15,12,16,9,16,15,14,16,15,17,31,16,16,16,16,16,31,16,16,18,16,16,K4
15,16,17,7,15,6,16,16,15,16,14,15,12,16,14,11,16,16,15,15,14,32,16,15,14,15,14,28,15,16,19,16,18,K4
14,15,15,6,16,7,16,16,17,15,13,16,12,16,9,17,15,15,16,15,16,31,16,15,15,16,15,31,15,15,18,15,16,K4
11,16,15,8,14,10,16,16,16,16,13,15,12,16,11,16,15,15,16,15,15,31,16,16,15,15,16,30,16,16,21,17,15,K4
13,15,16,7,14,10,16,15,17,16,13,16,11,16,11,17,15,16,15,15,15,31,16,15,16,15,15,34,15,16,16,16,18,K4
6,16,17,11,16,11,16,15,16,16,14,15,13,15,13,16,15,15,15,15,15,28,16,16,17,15,17,34,15,15,16,16,16,K4
7,17,16,11,16,13,16,15,15,15,15,15,12,15,14,16,16,15,15,15,16,26,16,16,18,15,17,34,15,15,16,16,15,K4
18,18,15,8,12,6,14,16,17,17,11,15,8,17,14,15,16,14,15,15,17,32,16,16,16,16,16,32,15,16,16,16,16,K4
8,15,17,11,14,12,16,14,17,15,16,16,12,15,14,17,16,14,15,16,15,26,16,15,19,16,18,34,15,16,14,16,15,K4
15,20,19,7,15,9,17,18,16,17,10,16,9,14,11,17,15,13,10,16,17,27,14,15,16,15,18,36,17,15,18,15,16,K4
16,18,17,9,13,10,17,14,17,13,10,16,5,18,8,20,15,13,15,15,19,33,16,15,14,15,14,30,16,14,16,17,16,K4
7,15,17,11,15,12,16,15,16,16,15,15,12,15,14,15,15,15,15,15,15,28,16,17,18,15,17,34,16,15,16,16,15,K4
7,16,16,10,17,13,16,15,16,16,14,15,13,16,14,17,16,15,16,15,15,26,16,16,18,16,18,33,16,15,16,16,16,K4
5,16,15,13,15,13,16,16,16,16,16,15,12,15,14,16,16,15,15,15,16,31,16,16,15,16,15,32,15,15,16,16,16,K4
19,15,16,7,10,7,12,17,15,15,11,16,8,15,12,15,15,19,16,16,17,31,16,16,16,16,15,32,15,14,16,16,16,K4
18,14,17,6,14,7,12,17,16,16,11,16,9,15,13,14,15,21,15,16,15,31,16,16,15,16,15,31,14,14,17,16,17,K4
6,16,16,12,17,13,16,15,16,16,15,15,13,15,14,16,16,15,15,15,16,32,16,16,15,16,15,32,15,16,16,15,16,K4
7,15,16,11,16,12,16,16,16,16,14,16,13,15,13,15,16,16,16,15,15,31,15,16,15,16,15,32,16,16,16,16,16,K4
44,18,21,4,16,5,21,12,21,16,2,19,5,10,8,19,17,10,12,7,21,19,18,9,13,13,13,34,11,18,20,16,14,K4
7,15,16,12,16,13,16,16,16,15,14,16,12,16,13,15,16,15,15,15,16,30,16,15,16,16,15,34,16,16,16,16,16,K4
5,16,15,12,16,13,15,16,15,15,15,16,13,15,14,15,16,16,16,15,15,31,16,16,15,16,15,31,16,15,16,15,16,K4
28,20,18,7,16,4,18,16,15,16,10,16,7,16,12,15,15,13,15,16,13,32,15,16,15,16,14,31,15,14,15,16,18,K4
6,16,15,13,16,12,16,16,15,16,15,15,13,15,14,15,15,15,15,16,15,32,16,15,16,16,15,31,15,16,16,15,16,K4
16,17,15,6,15,6,14,17,16,16,13,15,12,17,10,16,15,17,15,15,15,32,16,16,15,16,15,30,16,15,17,15,17,K4
7,16,15,10,16,11,15,16,15,16,14,15,13,16,12,16,15,16,16,15,15,31,16,15,15,16,15,32,15,16,17,15,16,K4
5,14,15,14,15,16,13,16,13,15,16,16,14,15,17,15,16,15,16,13,15,31,16,15,15,16,16,32,16,16,17,15,16,K4
6,14,12,12,17,12,16,18,16,17,14,15,12,14,14,16,15,16,16,15,16,31,16,16,15,15,15,32,16,16,16,15,16,K4
5,15,16,12,16,14,15,15,16,16,15,15,14,16,14,15,16,16,16,15,15,31,16,16,15,16,16,32,16,16,16,15,16,K4
5,15,16,12,16,13,16,15,15,16,15,15,13,16,14,15,15,16,15,15,15,31,15,16,15,16,16,32,16,15,16,15,16,K4
6,15,14,12,16,14,16,15,16,16,15,15,12,15,13,15,16,15,17,16,15,31,16,16,15,16,15,33,16,16,16,15,16,K4
5,16,15,12,16,13,16,16,16,16,15,15,14,16,14,15,15,16,16,15,15,31,16,16,15,16,15,32,16,16,16,15,16,K4
5,16,15,12,17,14,16,15,16,16,15,16,13,15,14,16,15,15,16,15,15,31,16,15,15,16,15,31,15,16,16,15,16,K4
24,18,16,5,14,5,14,17,17,15,10,16,8,15,12,18,14,16,16,14,12,30,16,15,15,15,15,32,16,17,17,17,19,K4
22,16,17,6,16,6,16,16,15,17,12,16,10,16,7,16,15,16,15,16,12,31,16,16,15,16,14,32,15,15,16,15,18,K4
8,16,16,10,17,11,16,16,16,15,14,16,13,15,12,16,15,15,15,15,15,31,16,16,15,16,15,33,16,16,16,15,16,K4
7,16,15,10,16,12,15,15,16,15,15,15,13,15,13,16,16,15,16,16,16,31,16,15,15,16,15,32,15,16,16,15,17,K4
6,16,15,12,16,13,16,16,15,15,15,16,13,15,14,15,16,16,15,15,15,31,16,16,15,16,15,32,15,16,16,15,16,K4
13,16,16,7,15,9,15,15,16,15,13,16,12,16,11,15,15,16,16,15,15,31,15,16,15,16,15,33,16,15,17,15,16,K4
7,16,17,12,16,12,16,15,16,16,14,16,12,16,13,15,16,15,15,15,15,31,16,16,15,16,15,33,16,16,16,16,16,K4
6,16,15,11,16,12,16,16,16,16,14,16,13,15,13,16,15,15,16,16,16,32,16,16,15,16,15,32,16,16,16,16,16,K4
14,14,16,7,16,7,16,16,17,16,14,15,11,15,11,17,15,14,15,15,16,32,15,16,15,16,16,30,16,16,17,15,16,K4
15,15,17,7,16,7,15,16,16,16,13,16,11,16,9,16,16,16,16,16,16,18,15,17,20,16,20,35,17,14,16,15,17,K4
21,20,16,8,14,6,14,18,16,17,9,19,3,17,12,10,14,13,13,13,18,33,16,16,15,16,16,32,14,16,16,15,16,K4
8,16,17,18,17,18,16,18,17,15,15,17,10,16,17,16,16,16,16,17,14,33,16,15,13,16,14,39,16,16,11,16,13,K5
10,16,11,21,15,20,16,12,17,13,16,14,9,16,15,15,15,16,14,19,14,33,16,15,14,16,14,36,15,15,12,16,13,K5
18,15,15,19,16,19,14,15,15,14,18,17,14,16,16,15,15,13,14,17,15,35,16,15,12,16,12,37,16,17,13,15,12,K5
12,15,17,14,16,13,16,15,16,15,15,15,7,15,14,15,16,16,16,16,15,37,16,15,14,15,12,33,16,17,14,16,14,K5
15,17,16,13,16,14,15,14,16,14,14,15,10,16,14,15,16,17,17,15,16,35,15,15,12,15,12,44,16,14,14,15,12,K5
14,12,16,11,16,15,14,17,13,15,14,15,10,16,15,15,15,13,15,16,15,36,16,16,12,16,11,40,17,16,13,16,12,K5
10,17,19,24,13,18,17,19,17,16,20,16,13,14,15,17,16,15,14,16,17,35,16,16,13,15,12,34,16,15,14,16,13,K5
12,11,18,20,14,18,12,15,17,17,20,15,12,17,19,14,14,16,15,15,18,34,16,17,13,16,15,34,15,16,13,16,13,K5
12,17,12,17,13,10,16,15,19,12,16,13,13,15,12,16,17,16,16,15,14,38,16,15,9,16,12,35,14,16,15,15,14,K5
11,16,15,20,15,19,17,14,16,12,16,17,11,15,18,17,15,16,13,15,14,38,15,16,14,15,13,41,16,15,10,16,12,K5
12,18,15,13,15,17,18,15,15,16,16,15,12,14,17,18,15,16,15,14,17,39,15,16,11,15,9,41,16,18,14,16,12,K5
18,14,13,19,15,17,14,16,16,13,13,16,14,15,12,15,16,16,17,16,15,37,15,17,13,15,9,31,16,15,14,16,16,K5
8,8,13,9,18,18,13,16,12,13,11,16,14,14,13,17,17,15,15,18,16,33,16,16,14,16,14,35,16,16,13,16,12,K5
9,13,16,12,16,17,15,16,12,15,12,16,13,14,14,17,17,14,14,16,16,37,16,17,12,16,12,37,15,15,13,16,13,K5
12,16,17,9,13,16,18,21,14,13,12,17,13,14,17,17,18,17,17,14,15,36,16,15,11,15,12,32,16,16,16,16,16,K5
7,16,14,18,17,14,16,20,16,13,17,17,12,16,15,15,17,16,16,15,16,32,16,15,14,16,14,34,16,16,13,15,14,K5
7,16,14,18,17,14,16,20,16,13,17,17,12,16,15,15,17,16,16,15,16,32,16,15,14,16,14,34,16,16,13,15,14,K5
7,15,14,18,17,14,15,20,17,13,16,17,12,15,15,15,16,17,16,15,16,32,15,15,14,16,14,34,15,16,13,15,13,K5
7,15,14,18,17,14,15,20,17,13,16,17,12,15,15,15,16,17,16,15,16,32,15,15,14,16,14,34,15,16,13,15,13,K5
7,16,14,18,17,14,15,20,17,13,17,17,12,15,15,15,16,17,16,15,16,32,15,15,14,16,14,34,15,15,13,15,13,K5
7,16,14,18,17,14,15,20,17,13,17,17,12,15,15,15,16,17,16,15,16,32,15,15,14,16,14,34,15,15,13,15,13,K5
9,15,12,18,16,10,16,18,14,14,17,15,15,16,15,16,15,16,17,15,16,31,15,15,14,15,14,35,15,15,12,15,12,K5
9,15,12,18,16,10,16,18,14,14,17,15,15,16,15,16,15,16,17,15,16,31,15,15,14,15,14,35,15,15,12,15,12,K5
11,16,12,18,16,12,15,19,15,14,17,16,13,16,16,16,15,15,16,16,17,28,16,15,14,15,13,34,16,15,12,16,12,K5
