@attribute 'RGB Color Histogram55' numeric
@attribute 'RGB Color Histogram56' numeric
@attribute 'RGB Color Histogram57' numeric
@attribute 'RGB Color Histogram58' numeric
@attribute 'RGB Color Histogram59' numeric
@attribute 'RGB Color Histogram60' numeric
@attribute 'RGB Color Histogram61' numeric
@attribute 'RGB Color Histogram62' numeric
@attribute 'RGB Color Histogram63' numeric
@attribute class {K1,K2,K3,K4,K5,K6,K7,K8}

@data

41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,13,0,0,0,255,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,157,K2
207,39,0,0,0,6,0,0,0,0,0,0,0,0,0,0,255,14,0,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,181,101,1,0,0,3,0,0,0,0,0,182,0,0,0,52,78,45,0,0,0,104,10,0,0,0,0,0,0,0,0,0,2,2,0,0,0,16,7,0,0,0,255,K2
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,5,0,0,1,89,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,198,4,0,0,8,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,10,0,0,1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,10,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,12,0,0,0,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,2,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,12,0,0,7,255,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,32,0,0,0,223,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,40,0,0,3,142,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,29,0,0,1,255,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,7,0,0,9,171,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,7,0,0,0,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,139,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,244,5,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,9,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
245,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,51,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,6,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,6,0,0,0,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
88,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,17,0,0,5,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,7,0,0,7,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
59,28,0,0,0,34,0,0,0,0,0,0,0,0,0,0,142,21,0,0,0,255,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,12,0,0,0,255,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,22,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,5,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,9,0,0,19,197,0,0,0,0,0,0,0,0,0,0,22,0,0,0,255,142,0,0,0,1,17,0,0,0,0,0,2,0,0,0,32,18,1,0,0,1,45,3,0,0,1,100,K2
226,25,0,0,2,6,0,0,0,0,0,0,0,0,0,0,17,15,0,0,9,224,2,0,0,0,0,0,0,0,0,0,7,0,0,0,174,173,15,0,0,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,68,0,0,0,255,K2
255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,0,0,255,6,0,0,0,0,0,0,0,0,0,97,0,0,0,49,211,133,0,0,0,82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,0,0,0,64,K2
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,29,0,0,35,255,12,0,0,0,0,0,0,0,0,0,156,1,0,0,134,211,29,0,0,1,133,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,108,0,0,0,239,K2
74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,28,0,0,15,227,0,0,0,0,0,0,0,0,0,0,255,1,0,0,21,125,44,0,0,0,177,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,73,0,0,0,66,K2
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,7,108,0,0,0,0,0,0,0,0,0,0,138,1,0,0,39,109,16,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,77,0,0,1,255,K2
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,8,114,0,0,0,0,0,0,0,0,0,0,59,0,0,0,16,161,26,0,0,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,28,0,0,1,27,K2
66,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,102,3,0,0,29,128,5,0,0,0,2,0,0,0,0,0,255,0,0,0,0,32,3,0,0,1,22,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,6,0,0,12,255,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,17,6,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11,0,0,1,255,7,0,0,0,0,0,0,0,0,0,61,8,0,0,5,107,14,0,0,0,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,15,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,0,0,41,59,4,0,0,0,0,0,0,0,0,0,255,0,0,0,19,186,9,0,0,7,117,K2
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,K2
22,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,17,0,0,0,255,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,44,0,0,0,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,253,K2
255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,244,9,0,0,9,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,42,0,0,6,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,10,0,0,0,112,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,39,0,0,0,255,K2
0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,255,18,0,0,0,0,0,0,0,0,0,47,0,0,0,111,66,17,0,0,1,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,54,0,0,0,148,K2
0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,255,16,0,0,0,0,0,0,0,0,0,51,0,0,0,92,61,17,0,0,0,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,49,0,0,0,142,K2
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,158,47,0,0,0,0,0,0,0,0,0,0,0,0,0,48,39,10,0,0,3,55,4,0,0,0,0,0,0,0,0,93,28,0,0,0,0,11,11,0,0,0,255,K2
43,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,210,68,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
228,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,255,24,0,0,4,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
169,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,255,6,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
174,18,0,0,0,28,0,0,0,0,0,0,0,0,0,0,255,7,0,0,2,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,2,0,0,2,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,41,88,0,0,0,0,0,0,0,0,0,172,1,0,0,0,20,26,0,0,0,255,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,75,0,0,0,255,35,0,0,0,0,0,0,0,0,0,211,5,0,0,0,112,66,0,0,0,193,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,11,0,0,0,2,0,0,0,0,0,0,0,0,0,2,255,4,0,0,1,28,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,24,3,0,0,1,165,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,5,0,0,2,204,26,0,0,0,0,0,0,0,0,0,255,10,0,0,9,174,20,0,0,1,56,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,24,22,0,0,1,209,K2
110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,9,0,0,19,145,1,0,0,0,0,0,0,0,0,0,255,11,0,0,6,156,34,0,0,0,171,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,77,0,0,0,34,K2
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,7,0,0,74,202,16,0,0,0,0,0,0,0,0,0,255,1,0,0,10,146,25,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,89,K2
166,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,5,0,0,0,65,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,31,0,0,6,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,255,44,0,0,0,1,0,0,0,0,0,1,0,0,0,129,152,32,0,0,0,153,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,0,0,0,8,K2
255,77,0,0,0,8,0,0,0,0,0,0,0,0,0,0,212,31,0,0,0,193,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,255,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,112,14,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,K2
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,8,0,0,133,255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,6,0,0,0,25,26,0,0,0,0,0,0,0,0,136,162,0,0,0,1,12,17,0,0,0,72,K2
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,0,2,28,0,0,0,0,0,0,0,0,0,0,117,0,0,0,42,84,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,2,0,0,0,92,K2
29,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,255,11,0,0,12,156,15,0,0,0,0,0,0,0,0,0,43,0,0,0,3,30,25,0,0,0,104,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,93,K2
158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,68,0,0,0,255,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,141,K2
139,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,7,0,0,13,255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,K2
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,2,0,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,0,0,2,65,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,11,0,0,0,4,K2
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,19,0,0,5,255,16,0,0,0,0,0,0,0,0,0,182,0,0,0,5,137,50,0,0,0,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,32,K2
4,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,138,0,0,4,236,89,0,0,0,0,0,0,0,0,0,0,0,0,0,24,255,7,0,0,0,32,2,0,0,0,2,0,0,0,0,0,30,0,0,0,0,21,2,0,0,0,55,K2
255,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22,13,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
244,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,16,0,0,31,171,2,0,0,0,0,0,0,0,0,0,1,0,0,0,24,130,17,0,0,2,26,0,0,0,0,0,0,0,0,0,2,255,1,0,0,0,38,13,0,0,0,37,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,36,0,0,8,255,0,0,0,0,0,0,0,0,0,0,221,5,0,0,2,69,12,0,0,1,93,K2
255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,9,0,0,7,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,10,0,0,96,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,6,0,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,K2
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,7,0,0,9,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
166,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,8,0,0,10,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2,0,0,2,36,1,0,0,0,0,2,0,0,0,0,1,0,0,0,5,6,0,0,0,0,7,3,0,0,0,0,0,0,0,0,2,111,0,0,0,29,13,11,0,0,2,34,K2
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,18,0,0,109,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,26,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,59,K2
48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,0,0,7,102,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77,3,0,0,33,30,0,0,0,0,0,0,0,0,0,255,34,0,0,0,31,96,0,0,0,38,189,K2
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,0,0,0,4,17,0,0,0,0,0,0,0,0,0,208,68,0,0,0,16,58,0,0,0,18,255,K2
18,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,14,0,0,7,194,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,159,6,0,0,74,105,2,0,0,0,0,0,0,0,0,255,70,0,0,0,42,189,8,0,0,33,148,K2
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,30,181,0,0,0,0,0,0,0,0,0,0,14,0,0,0,22,170,3,0,0,59,141,0,0,0,0,0,0,0,0,0,206,72,0,0,0,19,143,1,0,0,37,255,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,35,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
113,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,17,0,0,2,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,232,5,0,0,2,105,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,2,0,0,12,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,21,0,0,14,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,99,0,0,16,255,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,6,0,0,3,106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,0,0,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,255,K2
255,33,0,0,0,3,0,0,0,0,0,0,0,0,0,0,222,26,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,4,0,0,1,70,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,39,0,0,0,0,125,K2
255,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,5,0,0,1,117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,K2
176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,0,22,255,0,0,0,0,0,0,0,0,0,0,68,0,0,0,27,130,1,0,0,18,23,0,0,0,0,0,220,0,0,0,42,10,0,0,0,0,16,0,0,0,0,58,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,4,0,0,18,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,29,0,0,0,105,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,194,K2
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,4,0,0,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,0,0,25,255,0,0,0,0,0,0,0,0,0,0,215,0,0,0,39,186,8,0,0,1,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,22,0,0,0,164,K2
235,25,0,0,1,7,0,0,0,0,0,0,0,0,0,0,14,14,0,0,7,220,2,0,0,0,0,0,0,0,0,0,4,0,0,0,148,156,12,0,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,59,0,0,0,255,K2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,7,0,0,2,255,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,61,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,18,0,0,1,255,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,19,0,0,2,255,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
