@relation dm_prak-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-D../irteera/convert-grayscale/-weka.filters.unsupervised.attribute.RemoveType-Tstring

@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {K1,K2,K3,K4,K5,K6}

@data
5,16,17,18,15,15,16,16,16,16,18,16,16,16,15,16,16,16,15,16,17,32,16,16,16,16,16,32,16,16,16,16,16,K2
14,16,15,15,17,12,16,16,16,14,19,15,20,15,15,16,16,16,16,15,18,32,16,16,16,16,16,32,16,16,16,16,16,K2
14,13,19,8,13,7,16,16,13,14,18,15,24,15,14,16,12,15,16,14,14,32,16,16,16,16,16,32,16,16,16,16,16,K2
13,8,25,12,8,6,12,20,12,18,22,14,25,10,15,16,13,12,16,15,14,32,16,16,16,16,16,32,16,16,16,16,16,K2
20,19,24,21,24,22,15,20,17,14,21,14,24,18,18,15,18,13,12,17,19,32,16,16,16,16,16,32,16,16,16,16,16,K2
16,21,28,21,24,20,16,18,19,22,22,14,15,16,18,14,16,15,12,16,17,32,16,16,16,16,16,32,16,16,16,16,16,K2
11,16,24,26,15,14,17,16,17,23,24,17,20,17,14,15,14,16,17,17,22,32,16,16,16,16,16,32,16,16,16,16,16,K2
14,19,7,12,16,25,15,15,17,17,10,18,18,17,20,14,20,16,18,14,21,32,16,16,16,16,16,32,16,16,16,16,16,K2
16,22,20,15,17,22,19,19,14,19,18,19,13,17,20,17,17,16,17,13,21,32,16,16,16,16,16,32,16,16,16,16,16,K2
14,7,19,11,9,11,14,16,18,14,19,15,20,17,21,15,15,17,15,15,17,32,16,16,16,16,16,32,16,16,16,16,16,K2
5,15,14,15,16,16,15,15,16,14,18,16,17,16,16,15,16,16,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K2
13,14,12,6,18,9,16,15,13,10,19,17,20,14,17,17,17,14,13,16,17,32,16,16,16,16,16,32,16,16,16,16,16,K2
37,13,18,18,15,14,16,17,17,15,22,17,23,15,14,18,14,15,17,16,18,32,16,16,16,16,16,32,16,16,16,16,16,K2
7,16,18,12,15,12,16,16,14,12,18,15,19,16,15,15,15,16,16,15,15,32,16,16,16,16,16,32,16,16,16,16,16,K2
9,14,16,7,18,8,15,15,16,15,22,14,23,16,14,15,16,16,16,15,16,32,16,16,16,16,16,32,16,16,16,16,16,K2
9,21,16,12,15,14,17,15,15,15,19,15,20,16,17,16,17,15,15,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K2
6,13,19,14,16,16,14,17,17,17,18,14,16,16,17,16,16,17,16,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K2
13,17,10,6,7,6,17,12,20,16,15,15,27,13,17,15,15,16,15,13,17,32,16,16,16,16,16,32,16,16,16,16,16,K2
9,19,17,7,18,10,17,17,16,14,20,15,23,16,16,16,16,15,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K2
38,22,28,12,18,15,16,22,15,18,20,16,17,13,18,13,14,12,12,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K2
45,3,17,15,18,20,7,18,15,12,20,13,18,17,13,16,16,18,18,18,21,32,16,16,16,16,16,32,16,16,16,16,16,K2
35,15,24,15,12,17,17,22,14,13,19,15,19,14,17,17,17,16,11,17,16,32,16,16,16,16,16,32,16,16,16,16,16,K2
40,12,19,18,15,16,17,20,13,16,23,15,13,15,20,18,12,17,17,10,19,32,16,16,16,16,16,32,16,16,16,16,16,K2
11,16,16,18,15,17,17,16,17,16,17,16,16,15,15,15,15,16,16,15,16,32,16,16,16,16,16,32,16,16,16,16,16,K2
6,15,18,15,16,17,16,16,16,16,18,16,17,15,15,17,15,15,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K2
6,18,18,13,17,13,16,18,15,15,18,15,17,17,16,16,16,15,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K2
7,12,17,12,15,14,14,16,14,16,18,14,19,15,15,15,15,16,16,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K2
7,15,16,11,16,13,15,14,15,16,19,17,19,16,16,15,15,16,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K2
7,15,15,14,18,14,14,13,14,14,19,15,19,17,16,15,15,15,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K2
34,16,29,24,19,29,12,15,13,23,15,14,8,17,20,13,14,15,11,16,18,32,16,16,16,16,16,32,16,16,16,16,16,K2
5,15,16,16,15,15,14,15,15,15,18,16,17,15,15,14,15,15,15,15,15,32,16,16,16,16,16,32,16,16,16,16,16,K2
34,9,25,22,15,18,14,21,20,24,24,16,13,12,21,11,14,18,14,15,21,32,16,16,16,16,16,32,16,16,16,16,16,K2
7,14,15,13,17,13,18,19,10,11,20,16,15,14,15,16,15,16,16,17,15,32,16,16,16,16,16,32,16,16,16,16,16,K2
13,12,18,11,17,9,16,16,13,17,19,17,22,15,14,18,13,17,16,15,16,32,16,16,16,16,16,32,16,16,16,16,16,K2
31,8,26,14,15,29,16,23,20,16,22,11,20,18,20,18,14,20,14,16,17,32,16,16,16,16,16,32,16,16,16,16,16,K2
5,14,15,14,17,15,15,15,15,15,17,16,18,15,16,16,16,16,16,15,15,32,16,16,16,16,16,32,16,16,16,16,16,K2
23,5,19,15,13,18,18,17,12,10,25,19,22,15,14,19,13,21,12,11,13,32,16,16,16,16,16,32,16,16,16,16,16,K2
23,11,30,19,12,19,20,25,14,16,16,15,24,21,15,13,15,20,12,16,14,32,16,16,16,16,16,32,16,16,16,16,16,K2
13,19,18,15,13,20,16,15,18,15,19,15,16,15,14,16,15,14,15,17,16,32,16,16,16,16,16,32,16,16,16,16,16,K2
9,9,19,15,18,18,14,17,18,16,18,19,19,18,16,16,16,19,16,17,17,32,16,16,16,16,16,32,16,16,16,16,16,K2
9,9,18,13,15,17,14,17,16,16,19,18,19,17,15,16,15,18,16,17,17,32,16,16,16,16,16,32,16,16,16,16,16,K2
7,17,17,7,16,8,15,15,15,16,13,15,13,16,12,16,16,15,15,16,14,32,16,16,16,16,16,32,16,16,16,16,16,K3
12,17,15,6,17,6,15,17,15,17,11,15,11,15,13,17,15,16,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
12,15,16,6,18,6,15,16,15,17,11,14,12,15,12,17,15,17,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
12,15,15,6,17,6,15,16,15,18,11,15,11,16,11,16,15,17,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
8,16,17,8,17,7,14,15,15,18,14,15,13,15,13,17,15,17,13,16,14,32,16,16,16,16,16,32,16,16,16,16,16,K3
10,16,16,7,14,7,15,16,14,18,12,15,11,16,12,16,15,17,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
7,16,16,11,16,10,14,16,15,17,14,15,11,15,14,16,15,17,13,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K3
10,16,16,6,16,7,15,16,15,17,12,15,12,15,12,16,15,16,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
10,15,16,7,14,7,15,16,15,17,11,15,10,16,13,16,15,17,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
28,18,17,3,17,3,16,18,15,16,10,15,10,15,9,15,15,15,13,15,14,32,16,16,16,16,16,32,16,16,16,16,16,K3
25,16,15,4,18,4,14,16,15,17,10,14,7,16,11,16,15,17,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
10,18,16,7,17,8,15,16,14,16,12,15,10,15,13,16,15,16,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
28,18,20,2,16,3,14,15,16,17,10,17,11,16,9,16,15,14,12,14,14,32,16,16,16,16,16,32,16,16,16,16,16,K3
17,16,19,3,16,5,15,15,15,18,10,17,11,19,10,18,15,17,12,17,14,32,16,16,16,16,16,32,16,16,16,16,16,K3
17,16,13,7,17,5,15,16,15,20,7,14,7,16,10,17,16,15,15,16,11,32,16,16,16,16,16,32,16,16,16,16,16,K3
10,17,15,7,17,7,15,17,15,17,12,15,11,15,13,16,15,17,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
11,17,16,7,18,7,15,16,15,17,11,15,11,15,13,16,15,16,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
11,16,16,7,16,7,15,16,15,17,12,15,11,16,12,16,15,16,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
10,16,16,7,17,6,15,16,15,17,12,15,11,15,12,16,15,17,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
6,16,16,9,16,8,15,15,15,17,14,15,14,16,13,17,16,16,14,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K3
21,16,15,3,18,4,15,17,15,18,9,14,10,16,10,17,15,17,13,16,14,32,16,16,16,16,16,32,16,16,16,16,16,K3
12,17,16,6,15,4,15,16,15,17,12,16,13,16,11,17,15,16,13,16,14,32,16,16,16,16,16,32,16,16,16,16,16,K3
12,17,14,6,16,5,15,17,15,17,10,16,11,16,11,16,16,15,15,15,16,32,16,16,16,16,16,32,16,16,16,16,16,K3
7,16,16,9,17,9,15,16,15,17,13,15,13,15,13,16,15,16,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
7,14,16,10,16,9,15,17,16,16,12,16,13,16,13,16,15,17,15,15,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
15,16,15,6,15,5,13,17,14,17,11,16,10,15,12,16,15,17,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
8,16,15,7,16,6,15,16,15,17,12,15,14,15,12,16,16,16,15,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
9,20,17,7,15,7,16,17,15,17,11,17,12,16,12,15,15,11,13,15,14,32,16,16,16,16,16,32,16,16,16,16,16,K3
8,17,15,6,15,6,15,16,15,17,11,16,14,16,11,15,16,15,16,15,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
7,17,17,8,16,9,14,16,16,16,14,16,14,15,12,15,15,15,14,15,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
7,17,17,8,17,9,14,16,16,17,12,16,13,15,12,16,14,15,15,15,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
6,14,17,11,14,12,15,16,15,16,13,16,12,15,13,16,14,17,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
6,16,16,10,16,10,15,16,16,16,13,15,13,15,14,16,15,16,15,15,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
6,16,16,10,16,10,14,17,15,17,14,16,13,15,14,15,15,17,14,15,16,32,16,16,16,16,16,32,16,16,16,16,16,K3
9,20,17,6,16,6,15,16,13,18,12,15,13,16,12,16,14,14,11,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K3
8,16,15,7,16,7,14,18,16,16,12,16,13,15,12,15,15,16,15,15,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
8,15,14,7,16,7,15,16,16,17,12,15,14,15,12,15,16,15,15,15,16,32,16,16,16,16,16,32,16,16,16,16,16,K3
13,14,14,5,15,5,14,17,16,17,11,15,13,16,10,16,16,18,15,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
9,16,14,8,14,8,18,17,14,18,10,16,10,17,11,17,16,15,15,16,18,32,16,16,16,16,16,32,16,16,16,16,16,K3
12,17,14,6,16,7,14,17,15,17,12,16,10,16,12,16,15,16,15,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
6,17,16,10,15,10,15,16,15,16,13,16,13,17,14,16,15,16,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
7,16,15,7,14,7,14,16,16,17,12,17,14,17,13,16,15,16,15,15,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
7,16,15,9,14,9,14,16,15,17,13,17,13,18,13,16,15,17,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
11,17,15,6,16,7,15,17,15,17,11,15,11,15,12,16,15,16,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
11,16,15,6,15,7,15,16,15,17,12,16,11,15,13,16,15,17,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
7,16,16,9,14,9,15,16,15,17,13,17,12,17,13,16,15,17,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
7,16,14,8,17,8,15,17,15,17,12,15,13,15,13,16,15,16,15,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
3,17,16,13,15,13,15,16,15,16,14,16,14,17,14,16,15,16,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
7,16,15,10,17,8,15,17,15,16,13,15,13,15,14,16,15,16,15,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
12,16,15,7,16,6,15,16,15,17,11,15,11,15,11,16,15,16,15,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
10,17,15,6,17,6,15,17,15,17,11,15,13,14,12,16,15,16,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
12,16,14,6,17,6,15,17,15,17,11,15,12,15,12,16,15,17,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
14,15,14,6,17,5,14,17,16,17,11,15,10,16,11,17,16,17,15,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
10,18,14,5,16,6,15,16,15,17,11,15,12,15,11,17,16,14,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K3
15,16,15,5,15,5,15,16,15,17,11,15,11,16,11,16,15,17,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
7,16,15,8,16,8,15,16,15,16,13,15,13,16,13,16,16,16,15,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
9,17,14,7,15,8,15,16,15,17,12,16,11,15,13,16,15,16,15,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
14,17,17,6,19,5,15,16,15,18,11,15,11,15,12,16,15,16,13,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
7,17,18,10,16,12,16,16,15,17,13,15,11,15,15,17,15,15,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
7,19,16,9,15,11,16,16,14,16,12,17,12,17,14,17,15,15,14,15,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
10,16,15,7,16,7,15,15,15,16,12,16,10,16,12,16,15,16,15,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
10,16,15,8,16,9,15,15,15,16,13,16,9,16,12,16,16,16,15,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
11,16,17,7,14,7,15,16,15,17,12,17,11,16,13,15,15,16,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
11,19,15,7,15,7,16,17,14,15,12,16,11,16,11,16,15,14,15,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
10,17,15,7,15,7,15,16,15,16,12,16,11,16,12,16,15,15,15,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
7,16,16,9,16,9,15,16,15,17,13,16,13,16,13,16,15,15,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
7,21,18,10,16,9,18,16,14,18,13,15,16,16,12,16,15,14,14,14,16,32,16,16,16,16,16,32,16,16,16,16,16,K3
9,16,16,9,17,9,15,15,16,17,13,15,10,16,13,16,16,15,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
8,17,18,7,16,10,15,16,15,18,10,16,17,16,13,14,15,15,14,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K3
9,17,14,7,17,6,14,17,14,17,12,15,14,15,12,15,15,17,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K3
9,16,16,6,17,7,14,16,15,17,12,15,13,15,12,15,15,17,13,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
7,17,16,8,16,9,15,16,16,17,13,17,13,17,13,16,15,16,13,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
8,16,15,7,16,7,15,16,15,17,12,15,13,16,12,16,15,16,15,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
5,17,17,12,16,11,15,16,15,17,14,15,13,16,14,16,15,16,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
10,16,15,7,16,7,14,16,15,17,12,16,11,15,12,16,15,16,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K3
23,11,19,12,17,12,11,14,16,21,13,16,15,15,12,13,16,13,14,17,17,32,16,16,16,16,16,32,16,16,16,16,16,K3
13,16,16,6,17,5,16,16,15,16,11,15,13,16,11,16,16,16,15,16,17,32,16,16,16,16,16,32,16,16,16,16,16,K4
9,19,18,6,15,6,15,15,14,15,13,16,13,16,13,16,15,14,14,15,14,32,16,16,16,16,16,32,16,16,16,16,16,K4
8,16,15,7,16,7,15,16,15,16,11,15,14,15,11,15,16,16,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
14,16,16,5,16,5,15,15,15,15,10,15,13,16,11,16,16,16,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
13,17,14,7,16,4,16,16,15,16,9,15,13,15,12,15,16,14,15,15,15,32,16,16,16,16,16,32,16,16,16,16,16,K4
9,17,16,8,17,10,16,16,15,15,13,15,10,16,13,16,16,16,15,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K4
21,18,19,6,19,4,15,14,15,16,10,15,9,14,10,15,15,15,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
16,19,15,5,17,4,15,16,15,15,11,15,11,15,12,16,16,15,16,15,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
7,18,17,9,16,10,16,16,15,16,13,15,12,16,13,15,15,15,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
13,16,13,5,16,5,16,17,15,15,10,15,13,16,10,15,16,15,18,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
11,17,16,6,16,6,15,16,15,15,11,16,12,15,10,16,16,16,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
12,16,17,5,17,5,16,16,15,16,12,15,14,15,11,17,15,16,14,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
24,16,17,6,14,7,15,15,15,15,10,16,5,16,9,16,16,17,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
15,17,18,4,14,5,17,15,15,15,12,17,14,16,11,15,15,14,14,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
13,16,16,7,17,7,16,16,15,16,9,16,8,15,11,16,16,16,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
7,16,16,8,17,7,16,15,15,15,12,15,13,15,13,15,15,15,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
9,16,16,7,15,7,16,15,15,15,12,16,13,16,12,15,16,16,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
15,18,17,5,16,5,17,17,14,15,11,15,11,16,13,15,15,14,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
6,15,16,8,16,8,15,15,16,15,12,15,14,16,12,16,15,16,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
37,15,18,3,13,2,16,16,13,15,8,16,9,17,8,12,15,18,14,17,15,32,16,16,16,16,16,32,16,16,16,16,16,K4
14,17,16,5,16,4,15,15,14,15,10,15,13,15,10,15,15,16,16,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K4
15,16,16,5,14,5,15,16,15,15,10,16,12,16,11,15,15,16,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
32,17,15,3,13,3,14,16,14,16,8,16,9,16,9,15,15,16,16,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K4
5,16,16,11,16,10,15,16,15,16,13,15,14,16,14,15,15,16,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
8,18,17,8,15,8,15,16,14,15,12,15,12,16,13,16,16,15,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
10,19,15,7,15,6,15,16,15,15,11,15,13,16,13,15,15,14,17,15,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
5,16,16,13,15,11,16,15,15,16,15,16,13,16,14,15,15,16,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
9,16,17,7,16,6,16,17,15,17,11,15,15,15,13,15,15,15,12,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
15,17,18,5,12,4,17,14,15,13,9,18,12,20,8,16,15,15,14,15,17,32,16,16,16,16,16,32,16,16,16,16,16,K4
11,16,17,7,15,6,14,15,15,15,12,16,11,16,12,16,16,17,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
13,16,16,6,18,6,16,16,15,16,11,15,11,15,11,16,16,16,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
7,18,16,9,14,9,16,16,15,15,13,16,13,16,13,16,15,15,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
10,14,15,7,11,7,14,17,16,15,12,17,13,16,13,15,15,17,15,15,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
9,14,16,7,13,7,13,17,16,15,11,17,13,16,13,15,15,18,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
13,17,16,7,16,6,15,15,14,15,11,16,10,15,11,16,16,16,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
22,18,17,5,16,4,14,15,14,15,10,16,8,16,10,16,15,17,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
17,22,17,5,15,5,14,15,15,15,9,17,11,15,13,16,16,13,14,13,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
35,17,16,4,16,3,14,15,14,15,8,16,6,15,9,17,15,17,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
5,16,15,11,16,10,15,16,15,16,13,16,13,16,14,16,16,16,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
42,23,16,2,15,1,16,17,14,14,7,16,10,16,9,15,14,11,16,15,14,32,16,16,16,16,16,32,16,16,16,16,16,K4
46,17,16,3,16,3,14,15,15,15,9,16,4,16,8,17,16,16,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
14,18,17,7,15,6,13,16,14,17,11,16,8,16,11,16,15,17,14,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
12,18,16,7,16,7,13,16,14,16,11,15,8,17,11,16,15,17,15,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K4
6,15,15,12,15,12,16,16,12,15,13,16,14,15,13,15,16,15,15,17,15,32,16,16,16,16,16,32,16,16,16,16,16,K4
7,14,13,10,17,8,16,17,16,17,12,14,11,14,13,16,16,17,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
6,16,16,10,16,10,15,16,15,16,13,15,13,16,13,16,16,16,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
7,17,16,9,16,9,15,15,15,15,13,15,12,16,13,16,16,16,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
33,17,15,4,16,3,13,16,14,15,8,16,7,16,9,18,16,17,17,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
9,16,16,7,16,7,15,15,15,15,12,15,11,16,12,17,16,16,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
11,15,15,7,15,7,15,16,15,15,11,16,11,16,11,16,15,17,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
25,19,18,3,16,3,14,15,15,16,8,16,11,15,11,16,14,15,15,15,14,32,16,16,16,16,16,32,16,16,16,16,16,K4
27,15,18,4,17,4,15,15,15,16,10,15,8,14,9,15,15,17,14,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K4
26,17,15,4,17,4,14,16,15,16,9,15,8,16,9,16,15,16,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
7,16,15,9,16,8,15,15,15,15,13,15,12,16,13,15,15,16,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
6,16,16,10,16,10,15,16,15,16,13,16,12,16,13,16,16,16,15,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K4
36,17,17,3,16,3,13,16,15,15,8,16,7,15,10,16,15,17,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
34,18,16,4,16,3,14,16,14,15,8,15,7,15,9,17,16,16,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
11,17,16,7,16,7,14,16,15,16,11,15,10,16,12,16,16,16,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
7,16,16,9,16,9,15,16,15,16,13,16,14,15,13,16,15,16,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
11,15,17,7,16,6,15,16,15,16,12,16,12,16,11,15,15,17,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
11,18,18,6,15,5,14,16,15,15,11,16,13,16,13,14,15,15,14,15,16,32,16,16,16,16,16,32,16,16,16,16,16,K4
18,13,17,28,14,26,16,15,15,15,21,17,18,16,20,16,15,17,14,17,16,32,16,16,16,16,16,32,16,16,16,16,16,K5
28,14,15,29,15,28,16,16,15,16,21,16,20,16,21,16,16,16,16,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K5
28,15,17,18,17,15,14,15,15,15,19,16,13,17,11,14,15,14,14,17,16,32,16,16,16,16,16,32,16,16,16,16,16,K5
50,15,15,25,15,25,15,16,15,15,18,16,19,16,19,16,16,16,16,16,15,32,16,16,16,16,16,32,16,16,16,16,16,K5
22,19,17,6,14,7,14,14,15,14,13,17,12,16,13,15,16,16,15,14,16,32,16,16,16,16,16,32,16,16,16,16,16,K5
50,15,16,27,14,25,18,15,16,15,18,17,15,15,18,17,16,16,14,16,17,32,16,16,16,16,16,32,16,16,16,16,16,K5
7,18,19,23,14,22,18,16,16,17,17,16,15,15,18,17,15,16,15,15,16,32,16,16,16,16,16,32,16,16,16,16,16,K5
8,13,17,20,15,22,16,16,15,18,15,16,13,16,17,16,16,16,16,15,17,32,16,16,16,16,16,32,16,16,16,16,16,K5
8,13,16,20,8,14,15,17,16,12,16,14,13,15,13,15,16,17,15,15,14,32,16,16,16,16,16,32,16,16,16,16,16,K5
14,16,20,28,10,25,17,18,19,16,22,16,18,13,18,16,17,18,15,16,16,32,16,16,16,16,16,32,16,16,16,16,16,K5
11,22,17,15,14,19,17,13,17,15,16,15,14,14,16,16,15,16,15,15,16,32,16,16,16,16,16,32,16,16,16,16,16,K5
