@attribute 'RGB Color Histogram55' numeric
@attribute 'RGB Color Histogram56' numeric
@attribute 'RGB Color Histogram57' numeric
@attribute 'RGB Color Histogram58' numeric
@attribute 'RGB Color Histogram59' numeric
@attribute 'RGB Color Histogram60' numeric
@attribute 'RGB Color Histogram61' numeric
@attribute 'RGB Color Histogram62' numeric
@attribute 'RGB Color Histogram63' numeric
@attribute class {K1,K2,K3,K4,K5,K6}

@data

255,34,0,0,0,7,0,0,0,0,0,0,0,0,0,0,182,8,0,0,22,71,6,0,0,0,0,0,0,0,0,0,89,0,0,0,0,16,6,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,1,K1
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,8,0,0,4,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,28,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,K1
69,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,137,24,0,0,5,255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,13,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,18,0,0,2,255,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,101,29,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K1
60,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,255,29,0,0,5,203,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,14,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,137,K1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,216,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,235,1,0,0,6,15,0,0,0,0,0,0,0,0,0,0,21,0,0,0,107,57,1,0,0,24,89,K1
32,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,11,3,0,0,1,125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,8,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,255,K1
255,28,0,0,0,5,0,0,0,0,0,0,0,0,0,0,17,15,0,0,1,195,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,0,15,18,K1
136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,161,255,0,0,0,0,0,0,0,0,0,0,55,0,0,0,111,76,5,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,0,0,0,9,K1
63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,12,0,0,60,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,255,8,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,0,0,0,K1
255,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,48,0,0,20,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,47,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K1
255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,12,0,0,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K1
255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K1
255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K1
255,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,32,0,0,0,155,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
185,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,161,36,0,0,0,255,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
203,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,35,0,0,0,255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
138,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,255,33,0,0,0,210,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,31,0,0,13,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,188,7,0,0,3,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,18,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,K2
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,13,0,0,4,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113,4,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,2,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,4,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
