@attribute 'Gabor Features51' numeric
@attribute 'Gabor Features52' numeric
@attribute 'Gabor Features53' numeric
@attribute 'Gabor Features54' numeric
@attribute 'Gabor Features55' numeric
@attribute 'Gabor Features56' numeric
@attribute 'Gabor Features57' numeric
@attribute 'Gabor Features58' numeric
@attribute 'Gabor Features59' numeric
@attribute class {K1,K2,K3,K4,K5,K6}

@data

2.79066,0.029163,2.791598,0.029173,2.791598,0.029173,2.79066,0.029163,2.791598,0.029173,2.791598,0.029173,2.884008,0.030139,2.884978,0.030149,2.884978,0.030149,2.884008,0.030139,2.884978,0.030149,2.884978,0.030149,2.881342,0.030111,2.88231,0.030121,2.88231,0.030121,2.881342,0.030111,2.88231,0.030121,2.88231,0.030121,2.873786,0.030032,2.874752,0.030042,2.874752,0.030042,2.873786,0.030032,2.874752,0.030042,2.874752,0.030042,2.852307,0.029807,2.853266,0.029817,2.853266,0.029817,2.852307,0.029807,2.853266,0.029817,2.853266,0.029817,K1
2.793662,0.025444,2.794601,0.025453,2.794601,0.025453,2.793662,0.025444,2.794601,0.025453,2.794601,0.025453,2.887111,0.026295,2.888081,0.026304,2.888081,0.026304,2.887111,0.026295,2.888081,0.026304,2.888081,0.026304,2.884441,0.026271,2.885411,0.02628,2.885411,0.02628,2.884441,0.026271,2.885411,0.02628,2.885411,0.02628,2.876877,0.026202,2.877844,0.026211,2.877844,0.026211,2.876877,0.026202,2.877844,0.026211,2.877844,0.026211,2.855375,0.026006,2.856335,0.026015,2.856335,0.026015,2.855375,0.026006,2.856335,0.026015,2.856335,0.026015,K1
5.584651,0.060638,5.586528,0.060659,5.586528,0.060659,5.584651,0.060638,5.586528,0.060659,5.586528,0.060659,5.771459,0.062666,5.773399,0.062688,5.773399,0.062688,5.771459,0.062666,5.773399,0.062688,5.773399,0.062688,5.766122,0.062609,5.76806,0.06263,5.76806,0.06263,5.766122,0.062609,5.76806,0.06263,5.76806,0.06263,5.751002,0.062444,5.752935,0.062465,5.752935,0.062465,5.751002,0.062444,5.752935,0.062465,5.752935,0.062465,5.708018,0.061978,5.709937,0.061998,5.709937,0.061998,5.708018,0.061978,5.709937,0.061998,5.709937,0.061998,K1
7.88802,0.091971,7.890672,0.092002,7.890672,0.092002,7.88802,0.091971,7.890672,0.092002,7.890672,0.092002,8.151877,0.095048,8.154617,0.09508,8.154617,0.09508,8.151877,0.095048,8.154617,0.09508,8.154617,0.09508,8.144339,0.09496,8.147077,0.094992,8.147077,0.094992,8.144339,0.09496,8.147077,0.094992,8.147077,0.094992,8.122983,0.094711,8.125713,0.094743,8.125713,0.094743,8.122983,0.094711,8.125713,0.094743,8.125713,0.094743,8.06227,0.094003,8.06498,0.094035,8.06498,0.094035,8.06227,0.094003,8.06498,0.094035,8.06498,0.094035,K1
8.61798,0.100375,8.620877,0.100409,8.620877,0.100409,8.61798,0.100375,8.620877,0.100409,8.620877,0.100409,8.906254,0.103733,8.909248,0.103767,8.909248,0.103767,8.906254,0.103733,8.909248,0.103767,8.909248,0.103767,8.898019,0.103637,8.90101,0.103671,8.90101,0.103671,8.898019,0.103637,8.90101,0.103671,8.90101,0.103671,8.874686,0.103365,8.877669,0.1034,8.877669,0.1034,8.874686,0.103365,8.877669,0.1034,8.877669,0.1034,8.808355,0.102592,8.811316,0.102627,8.811316,0.102627,8.808355,0.102592,8.811316,0.102627,8.811316,0.102627,K1
1.766336,0.019128,1.76693,0.019134,1.76693,0.019134,1.766336,0.019128,1.76693,0.019134,1.76693,0.019134,1.825421,0.019768,1.826034,0.019774,1.826034,0.019774,1.825421,0.019768,1.826034,0.019774,1.826034,0.019774,1.823733,0.01975,1.824346,0.019756,1.824346,0.019756,1.823733,0.01975,1.824346,0.019756,1.824346,0.019756,1.81895,0.019698,1.819562,0.019704,1.819562,0.019704,1.81895,0.019698,1.819562,0.019704,1.819562,0.019704,1.805355,0.019551,1.805962,0.019557,1.805962,0.019557,1.805355,0.019551,1.805962,0.019557,1.805962,0.019557,K1
10.152077,0.109129,10.15549,0.109166,10.15549,0.109166,10.152077,0.109129,10.15549,0.109166,10.15549,0.109166,10.491667,0.112779,10.495194,0.112817,10.495194,0.112817,10.491667,0.112779,10.495194,0.112817,10.495194,0.112817,10.481966,0.112675,10.48549,0.112713,10.48549,0.112713,10.481966,0.112675,10.48549,0.112713,10.48549,0.112713,10.45448,0.11238,10.457994,0.112418,10.457994,0.112418,10.45448,0.11238,10.457994,0.112418,10.457994,0.112418,10.376341,0.11154,10.379829,0.111577,10.379829,0.111577,10.376341,0.11154,10.379829,0.111577,10.379829,0.111577,K1
10.43463,0.108018,10.438137,0.108054,10.438137,0.108054,10.43463,0.108018,10.438137,0.108054,10.438137,0.108054,10.783671,0.111631,10.787296,0.111669,10.787296,0.111669,10.783671,0.111631,10.787296,0.111669,10.787296,0.111669,10.7737,0.111528,10.777322,0.111565,10.777322,0.111565,10.7737,0.111528,10.777322,0.111565,10.777322,0.111565,10.745448,0.111236,10.74906,0.111273,10.74906,0.111273,10.745448,0.111236,10.74906,0.111273,10.74906,0.111273,10.665135,0.110404,10.66872,0.110441,10.66872,0.110441,10.665135,0.110404,10.66872,0.110441,10.66872,0.110441,K1
2.261515,0.023115,2.262275,0.023123,2.262275,0.023123,2.261515,0.023115,2.262275,0.023123,2.262275,0.023123,2.337163,0.023889,2.337949,0.023897,2.337949,0.023897,2.337163,0.023889,2.337949,0.023897,2.337949,0.023897,2.335002,0.023867,2.335787,0.023875,2.335787,0.023875,2.335002,0.023867,2.335787,0.023875,2.335787,0.023875,2.328879,0.023804,2.329662,0.023812,2.329662,0.023812,2.328879,0.023804,2.329662,0.023812,2.329662,0.023812,2.311473,0.023626,2.31225,0.023634,2.31225,0.023634,2.311473,0.023626,2.31225,0.023634,2.31225,0.023634,K1
2.131108,0.026227,2.131824,0.026236,2.131824,0.026236,2.131108,0.026227,2.131824,0.026236,2.131824,0.026236,2.202394,0.027105,2.203134,0.027114,2.203134,0.027114,2.202394,0.027105,2.203134,0.027114,2.203134,0.027114,2.200358,0.027079,2.201097,0.027089,2.201097,0.027089,2.200358,0.027079,2.201097,0.027089,2.201097,0.027089,2.194588,0.027008,2.195325,0.027018,2.195325,0.027018,2.194588,0.027008,2.195325,0.027018,2.195325,0.027018,2.178185,0.026807,2.178917,0.026816,2.178917,0.026816,2.178185,0.026807,2.178917,0.026816,2.178917,0.026816,K1
